iter	MultiClass	Accuracy
391	0.1157315204	1
392	0.1154760741	1
393	0.1150963174	1
394	0.1147636612	1
395	0.1143759044	1
396	0.1138904392	1
397	0.1136106222	1
398	0.1131179612	1
399	0.1127681664	1
400	0.1123447667	1
401	0.1119234083	1
402	0.1117543677	1
403	0.1114516332	1
404	0.1109919663	1
405	0.1107030541	1
406	0.1103215129	1
407	0.1099274627	1
408	0.1096519529	1
409	0.1092713859	1
410	0.1088795797	1
411	0.1084609903	1
412	0.1080860006	1
413	0.107684844	1
414	0.1074563786	1
415	0.1071351516	1
416	0.1068917733	1
417	0.1066435538	1
418	0.1063009381	1
419	0.105942975	1
420	0.10569602	1
421	0.1054118623	1
422	0.1051338883	1
423	0.104747777	1
424	0.1044569776	1
425	0.1041459169	1
426	0.1038604007	1
427	0.1035192242	1
428	0.103220322	1
429	0.1028896897	1
430	0.1025910292	1
431	0.1022623299	1
432	0.1018524166	1
433	0.1016797361	1
434	0.1014058311	1
435	0.1010671546	1
436	0.1007319944	1
437	0.1005492456	1
438	0.1002309968	1
439	0.0998996537	1
440	0.09954411375	1
441	0.09923841896	1
442	0.09904401871	1
443	0.09874775935	1
444	0.09847574478	1
445	0.09824031827	1
446	0.09788115873	1
447	0.0976149658	1
448	0.09730934571	1
449	0.09715697037	1
450	0.09682765273	1
451	0.09653401461	1
452	0.09622547915	1
453	0.09604052288	1
454	0.09587847896	1
455	0.09561461692	1
456	0.09527291029	1
457	0.09509838841	1
458	0.09484564792	1
459	0.09456379801	1
460	0.09424876966	1
461	0.09395827887	1
462	0.09367679519	1
463	0.09349740686	1
464	0.09324400448	1
465	0.09298141443	1
466	0.09281311412	1
467	0.09255541728	1
468	0.0922325187	1
469	0.09197881254	1
470	0.09184377759	1
471	0.09163161331	1
472	0.09134618497	1
473	0.09113488878	1
474	0.09104710631	1
475	0.09079786237	1
476	0.0906349508	1
477	0.09029159097	1
478	0.09004108268	1
479	0.08987598173	1
480	0.08972215685	1
481	0.08946460443	1
482	0.08922487759	1
483	0.08889266331	1
484	0.08870140638	1
485	0.08855219212	1
486	0.08832832155	1
487	0.08816744114	1
488	0.08798892595	1
489	0.08787657761	1
490	0.08762560475	1
491	0.0874211187	1
492	0.08719502819	1
493	0.08699576963	1
494	0.08692652072	1
495	0.08663913218	1
496	0.08639249983	1
497	0.08609140809	1
498	0.08579495922	1
499	0.08552735011	1
500	0.08530685872	1
501	0.08509604277	1
502	0.08490076834	1
503	0.08466635783	1
504	0.0844414347	1
505	0.0842105302	1
506	0.08405848097	1
507	0.08394631336	1
508	0.08364933292	1
509	0.08343337114	1
510	0.08320356169	1
511	0.08309364111	1
512	0.08288122403	1
513	0.08268326367	1
514	0.08247352883	1
515	0.08229122762	1
516	0.08202624383	1
517	0.08181359218	1
518	0.08168027606	1
519	0.0814958889	1
520	0.08133510069	1
521	0.08102237747	1
522	0.08082973815	1
523	0.08071761531	1
524	0.08044193182	1
525	0.08022436814	1
526	0.08007802026	1
527	0.07999909705	1
528	0.07967249704	1
529	0.07952481352	1
530	0.07943224029	1
531	0.0792494403	1
532	0.07913092521	1
533	0.07897308692	1
534	0.07870496784	1
535	0.07854732993	1
536	0.07841274653	1
537	0.07823755768	1
538	0.07814182964	1
539	0.07794169172	1
540	0.07766044982	1
541	0.07754199918	1
542	0.07728312726	1
543	0.07712237177	1
544	0.0769770969	1
545	0.07676238932	1
546	0.07661418442	1
547	0.07640241732	1
548	0.07622476245	1
549	0.07612310148	1
550	0.07594471055	1
551	0.0757960876	1
552	0.07559160072	1
553	0.07550289781	1
554	0.07522557491	1
555	0.0751632845	1
556	0.07500692529	1
557	0.07483890595	1
558	0.0746470275	1
559	0.07456148194	1
560	0.07440589224	1
561	0.07424888407	1
562	0.07421070335	1
563	0.07413233381	1
564	0.07406646668	1
565	0.07393945561	1
566	0.07376610101	1
567	0.07364378749	1
568	0.07355583084	1
569	0.07341076692	1
570	0.07328505452	1
571	0.07310689698	1
572	0.07293803154	1
573	0.07289147115	1
574	0.0727096291	1
575	0.07250915427	1
576	0.07232436217	1
577	0.07214731512	1
578	0.07201870373	1
579	0.07196555603	1
580	0.07180107277	1
581	0.07163844632	1
582	0.0715829098	1
583	0.07143516761	1
584	0.07129132533	1
585	0.07109643784	1
586	0.07104711827	1
587	0.07088575298	1
588	0.07072075543	1
589	0.07055118634	1
590	0.07047138321	1
591	0.07033685212	1
592	0.07016372882	1
593	0.06999644681	1
594	0.06983955847	1
595	0.06958760006	1
596	0.06948713928	1
597	0.06941511733	1
598	0.06927854366	1
599	0.06919534011	1
600	0.06909878109	1
601	0.06898114335	1
602	0.06887744906	1
603	0.06871162443	1
604	0.06856654782	1
605	0.06841845877	1
606	0.06823084281	1
607	0.06807330375	1
608	0.06792792399	1
609	0.06777682336	1
610	0.0676149648	1
611	0.06748250592	1
612	0.0673074175	1
613	0.0671523015	1
614	0.06699914635	1
615	0.06683308704	1
616	0.06671508073	1
617	0.06658482212	1
618	0.06645120295	1
619	0.06633281971	1
620	0.06622335332	1
621	0.06614040844	1
622	0.06599928322	1
623	0.06584071972	1
624	0.06569625261	1
625	0.06553855355	1
626	0.06548588722	1
627	0.06542595325	1
628	0.06527423334	1
629	0.06514783533	1
630	0.06503028749	1
631	0.06490261202	1
632	0.06476776148	1
633	0.06464167143	1
634	0.06451092745	1
635	0.06443504646	1
636	0.06430218692	1
637	0.06419907006	1
638	0.06409009646	1
639	0.06400669903	1
640	0.06391020857	1
641	0.06375415508	1
642	0.06359415379	1
643	0.06344101247	1
644	0.06330273045	1
645	0.06319433562	1
646	0.06307524653	1
647	0.06298467367	1
648	0.06286062106	1
649	0.06273493224	1
650	0.06266965842	1
651	0.06254546964	1
652	0.06245889912	1
653	0.06233303452	1
654	0.062264792	1
655	0.06212122936	1
656	0.0619271982	1
657	0.06185902961	1
658	0.06171025795	1
659	0.06159504991	1
660	0.0615080074	1
661	0.06139244139	1
662	0.06128296325	1
663	0.06118975873	1
664	0.06101916577	1
665	0.06085469124	1
666	0.06074904742	1
667	0.06068611589	1
668	0.06060297979	1
669	0.06049947876	1
670	0.06038637424	1
671	0.06019980242	1
672	0.0600996863	1
673	0.06000432687	1
674	0.05986335633	1
675	0.05974461434	1
676	0.05961849258	1
677	0.05947639023	1
678	0.05944755677	1
679	0.05934220341	1
680	0.0592009707	1
681	0.05911454393	1
682	0.05896001384	1
683	0.0588569532	1
684	0.05876291496	1
685	0.05866746712	1
686	0.0585753355	1
687	0.05845456988	1
688	0.05831794362	1
689	0.05821275237	1
690	0.05813791714	1
691	0.05806060109	1
692	0.05795336641	1
693	0.05779987137	1
694	0.05769439806	1
695	0.05761331365	1
696	0.05747481422	1
697	0.0574126087	1
698	0.05737897007	1
699	0.0572899015	1
700	0.05717559738	1
701	0.05706677507	1
702	0.0569600425	1
703	0.05689853386	1
704	0.05672533871	1
705	0.05667982148	1
706	0.0565613149	1
707	0.05643756321	1
708	0.05631102369	1
709	0.05620895191	1
710	0.05606657855	1
711	0.05597729166	1
712	0.05589396299	1
713	0.05579674645	1
714	0.05564076459	1
715	0.05555603818	1
716	0.05545008929	1
717	0.05534338742	1
718	0.05521023628	1
719	0.0550579697	1
720	0.05493885127	1
721	0.0548598121	1
722	0.05474750686	1
723	0.05462995507	1
724	0.05458272852	1
725	0.0545399603	1
726	0.05443594431	1
727	0.05434656547	1
728	0.05426486017	1
729	0.05418831818	1
730	0.05407371188	1
731	0.05394907095	1
732	0.05382594245	1
733	0.05373546861	1
734	0.05359695688	1
735	0.05350301405	1
736	0.05336224629	1
737	0.05325719087	1
738	0.05319473931	1
739	0.05312190433	1
740	0.05303128227	1
741	0.05290842971	1
742	0.05286048339	1
743	0.05282947431	1
744	0.05274506218	1
745	0.05266936896	1
746	0.05254590778	1
747	0.05243706913	1
748	0.05234686285	1
749	0.05222121689	1
750	0.05212516727	1
751	0.05205496108	1
752	0.0519689817	1
753	0.05190071433	1
754	0.05182239971	1
755	0.05175265725	1
756	0.05169595758	1
757	0.05157876792	1
758	0.05149119133	1
759	0.05142871205	1
760	0.05138486611	1
761	0.05129898264	1
762	0.0512026698	1
763	0.05110582738	1
764	0.05102212049	1
765	0.05088670049	1
766	0.05078672442	1
767	0.0507355227	1
768	0.05069392754	1
769	0.05059498043	1
770	0.05047411846	1
771	0.05044652389	1
772	0.05036235152	1
773	0.05026152213	1
774	0.05018224047	1
775	0.05013371471	1
776	0.0500519643	1
777	0.04997551391	1
778	0.04990630544	1
779	0.0498441599	1
780	0.04977104966	1
781	0.04970544477	1
782	0.04965159961	1
783	0.04957403321	1
784	0.04948698363	1
785	0.04941069771	1
786	0.04934927651	1
787	0.04923160837	1
788	0.049184857	1
789	0.04907521366	1
790	0.04894497086	1
791	0.0488172499	1
792	0.04878532956	1
793	0.04872690549	1
794	0.04862711846	1
795	0.04853295342	1
796	0.04847045598	1
797	0.04841517228	1
798	0.04837931292	1
799	0.04829250468	1
800	0.04819079304	1
801	0.04812422235	1
802	0.0480840534	1
803	0.04800407099	1
804	0.04791554902	1
805	0.047850725	1
806	0.04776027185	1
807	0.04772842233	1
808	0.04764651299	1
809	0.04758740817	1
810	0.04749914306	1
811	0.04744055097	1
812	0.04737216516	1
813	0.04730475872	1
814	0.04728333156	1
815	0.04720063303	1
816	0.04711941154	1
817	0.04701750915	1
818	0.04691956789	1
819	0.04685134931	1
820	0.04678459402	1
821	0.04670566461	1
822	0.04662714687	1
823	0.04654367728	1
824	0.04647860449	1
825	0.04641075326	1
826	0.0463847249	1
827	0.04628371818	1
828	0.04622410295	1
829	0.04616307755	1
830	0.046108521	1
831	0.04603261097	1
832	0.04591670044	1
833	0.04584376332	1
834	0.0457899744	1
835	0.04572064853	1
836	0.04565076154	1
837	0.04558342625	1
838	0.04548923589	1
839	0.04542684085	1
840	0.04538979295	1
841	0.0453366882	1
842	0.04525994279	1
843	0.04518834843	1
844	0.04515014141	1
845	0.04509031724	1
846	0.04498963817	1
847	0.04492088509	1
848	0.04485582747	1
849	0.04480151955	1
850	0.0447313835	1
851	0.04468320166	1
852	0.04459689916	1
853	0.04453583589	1
854	0.04447093949	1
855	0.04442180547	1
856	0.04435938654	1
857	0.04431176415	1
858	0.04424021212	1
859	0.04418589285	1
860	0.04412108165	1
861	0.04405420564	1
862	0.04397388518	1
863	0.04392143222	1
864	0.04385871657	1
865	0.04377558539	1
866	0.04372530292	1
867	0.04360783544	1
868	0.04354509829	1
869	0.04350406182	1
870	0.04346307155	1
871	0.04339511651	1
872	0.04332431766	1
873	0.04329354875	1
874	0.04324147581	1
875	0.04318381817	1
876	0.04311418653	1
877	0.04305628692	1
878	0.04298029809	1
879	0.04291958533	1
880	0.04285380827	1
881	0.04280601454	1
882	0.04274830256	1
883	0.0426966804	1
884	0.04262786966	1
885	0.04254069437	1
886	0.04246131285	1
887	0.04243001915	1
888	0.0423646509	1
889	0.04230569688	1
890	0.04219770445	1
891	0.04215636098	1
892	0.04208176696	1
893	0.04200531042	1
894	0.04194546714	1
895	0.04188144737	1
896	0.04183657327	1
897	0.04180057555	1
898	0.04173080779	1
899	0.04165812937	1
900	0.04160163936	1
901	0.0415277189	1
902	0.04147934044	1
903	0.04142681023	1
904	0.04138800582	1
905	0.04128140259	1
906	0.04122327447	1
907	0.04117590091	1
908	0.04113101888	1
909	0.04107679084	1
910	0.04102884985	1
911	0.04098234289	1
912	0.04093293284	1
913	0.04087672907	1
914	0.04082074371	1
915	0.04076615434	1
916	0.04070011178	1
917	0.04065713257	1
918	0.04059914296	1
919	0.04054496017	1
920	0.04049582732	1
921	0.04045691381	1
922	0.04040077183	1
923	0.04037173751	1
924	0.04032181395	1
925	0.04024889668	1
926	0.04019558644	1
927	0.04014503511	1
928	0.04008908331	1
929	0.04004988568	1
930	0.03998690938	1
931	0.03997021972	1
932	0.03990545931	1
933	0.03986113138	1
934	0.0398060543	1
935	0.03974754186	1
936	0.03972925926	1
937	0.03966560847	1
938	0.03960978182	1
939	0.03954447487	1
940	0.03947159744	1
941	0.03941758771	1
942	0.03936762255	1
943	0.03931724116	1
944	0.03925334497	1
945	0.03919523593	1
946	0.03915845753	1
947	0.03910400642	1
948	0.03906988309	1
949	0.03902496813	1
950	0.03894809934	1
951	0.03887269222	1
952	0.03882517592	1
953	0.03877073883	1
954	0.03873242083	1
955	0.03867414063	1
956	0.03860640101	1
957	0.03852347214	1
958	0.03847471373	1
959	0.03843017801	1
960	0.03835158873	1
961	0.03831469213	1
962	0.0382615657	1
963	0.03818402426	1
964	0.03812668361	1
965	0.0380221617	1
966	0.03796004477	1
967	0.03789020368	1
968	0.0378294952	1
969	0.03779467738	1
970	0.03773677366	1
971	0.037694195	1
972	0.03764350062	1
973	0.03759752295	1
974	0.03757825777	1
975	0.0374998194	1
976	0.03742339153	1
977	0.03733580196	1
978	0.037288941	1
979	0.03722507703	1
980	0.0371745062	1
981	0.03710887711	1
982	0.03704354964	1
983	0.03699744968	1
984	0.03691955522	1
985	0.03686286814	1
986	0.03682486894	1
987	0.03681365453	1
988	0.03678606621	1
989	0.0367298264	1
990	0.03669406057	1
991	0.03663352102	1
992	0.03661312074	1
993	0.03657654278	1
994	0.03652238139	1
995	0.03649400687	1
996	0.03646093923	1
997	0.03641793023	1
998	0.03634328239	1
999	0.03632805395	1
1000	0.036287654	1
1001	0.03624716856	1
1002	0.03620300753	1
1003	0.03616358759	1
1004	0.03610003277	1
1005	0.0360496653	1
1006	0.03602551747	1
1007	0.03597962902	1
1008	0.03593322123	1
1009	0.03589504053	1
1010	0.03587393869	1
1011	0.03581677317	1
1012	0.03575334881	1
1013	0.03570135751	1
1014	0.03564505803	1
1015	0.03559385026	1
1016	0.0355563636	1
1017	0.0355124385	1
1018	0.03547412452	1
1019	0.03545178555	1
1020	0.03540120815	1
1021	0.03536554763	1
1022	0.03533172923	1
1023	0.03527666261	1
1024	0.03522852468	1
1025	0.03520055091	1
1026	0.03515571466	1
1027	0.03510058548	1
1028	0.03504020117	1
1029	0.03501156568	1
1030	0.03496361137	1
1031	0.034911452	1
1032	0.03486803643	1
1033	0.03481623324	1
1034	0.03477499081	1
1035	0.03474924001	1
1036	0.03471706476	1
1037	0.03467123509	1
1038	0.03462555146	1
1039	0.03460441687	1
1040	0.03455823997	1
1041	0.03451632427	1
1042	0.03447828082	1
1043	0.03445596461	1
1044	0.03440068496	1
1045	0.03436618698	1
1046	0.03432932804	1
1047	0.03429728641	1
1048	0.03425727484	1
1049	0.03423051607	1
1050	0.03417200302	1
1051	0.03412224144	1
1052	0.03409581623	1
1053	0.03406272045	1
1054	0.03401537251	1
1055	0.03396133716	1
1056	0.033902326	1
1057	0.03387030279	1
1058	0.03384007651	1
1059	0.03379653267	1
1060	0.03376238594	1
1061	0.03373197256	1
1062	0.03368737924	1
1063	0.03364541947	1
1064	0.03359514701	1
1065	0.03356074611	1
1066	0.03352670221	1
1067	0.03348856567	1
1068	0.03344135267	1
1069	0.03340371959	1
1070	0.03337151417	1
1071	0.03331126718	1
1072	0.03327569801	1
1073	0.03324509742	1
1074	0.0331938368	1
1075	0.03317208219	1
1076	0.0331411238	1
1077	0.03310842243	1
1078	0.03307668041	1
1079	0.03302627006	1
1080	0.03297207921	1
1081	0.03293521219	1
1082	0.03290592123	1
1083	0.03287367455	1
1084	0.03281258888	1
1085	0.03277934304	1
1086	0.03275116375	1
1087	0.03270371937	1
1088	0.03266209941	1
1089	0.03262685276	1
1090	0.03260050198	1
1091	0.0325568655	1
1092	0.03251436594	1
1093	0.0324949375	1
1094	0.03244843352	1
1095	0.03240794955	1
1096	0.03236812041	1
1097	0.03233978358	1
1098	0.03231444265	1
1099	0.03227264307	1
1100	0.03224001083	1
1101	0.03220242346	1
1102	0.03215895926	1
1103	0.03210924554	1
1104	0.03207021246	1
1105	0.03202583362	1
1106	0.03198173108	1
