iter	Passed	Remaining
413	2597	9949
414	2600	9933
415	2606	9924
416	2611	9914
417	2615	9898
418	2618	9881
419	2621	9862
420	2624	9843
421	2627	9824
422	2630	9807
423	2634	9790
424	2636	9772
425	2639	9753
426	2643	9737
427	2646	9719
428	2649	9703
429	2652	9684
430	2655	9666
431	2658	9650
432	2661	9632
433	2666	9621
434	2672	9614
435	2678	9609
436	2686	9608
437	2693	9604
438	2698	9596
439	2701	9579
440	2705	9564
441	2708	9546
442	2722	9569
443	2729	9564
444	2732	9546
445	2735	9531
446	2738	9513
447	2743	9503
448	2749	9499
449	2755	9492
450	2764	9494
451	2768	9483
452	2772	9466
453	2775	9449
454	2778	9433
455	2781	9417
456	2784	9400
457	2787	9385
458	2790	9369
459	2794	9354
460	2797	9338
461	2800	9321
462	2803	9307
463	2807	9293
464	2810	9279
465	2813	9262
466	2816	9245
467	2822	9239
468	2828	9232
469	2832	9220
470	2837	9210
471	2841	9197
472	2844	9181
473	2847	9166
474	2851	9154
475	2857	9147
476	2860	9132
477	2863	9116
478	2867	9105
479	2872	9095
480	2875	9079
481	2877	9063
482	2881	9050
483	2886	9040
484	2891	9033
485	2897	9026
486	2903	9021
487	2908	9013
488	2916	9010
489	2918	8995
490	2921	8979
491	2924	8964
492	2928	8950
493	2931	8937
494	2934	8921
495	2937	8906
496	2940	8891
497	2946	8886
498	2953	8883
499	2956	8869
500	2960	8859
501	2966	8851
502	2969	8836
503	2974	8828
504	2979	8821
505	2982	8807
506	2985	8792
507	2990	8782
508	2993	8767
509	2995	8752
510	2998	8738
511	3001	8724
512	3006	8713
513	3008	8699
514	3011	8684
515	3014	8670
516	3017	8656
517	3022	8647
518	3025	8633
519	3028	8618
520	3031	8604
521	3035	8593
522	3038	8579
523	3040	8565
524	3043	8551
525	3046	8537
526	3050	8527
527	3055	8519
528	3060	8511
529	3068	8509
530	3071	8495
531	3073	8482
532	3076	8468
533	3081	8458
534	3083	8444
535	3086	8430
536	3089	8417
537	3092	8404
538	3097	8394
539	3102	8387
540	3106	8377
541	3109	8364
542	3113	8354
543	3116	8340
544	3119	8327
545	3122	8314
546	3126	8304
547	3129	8291
548	3132	8278
549	3135	8265
550	3137	8252
551	3142	8242
552	3145	8229
553	3148	8216
554	3150	8203
555	3153	8190
556	3157	8180
557	3162	8172
558	3168	8166
559	3177	8170
560	3181	8159
561	3183	8146
562	3186	8134
563	3196	8138
564	3211	8156
565	3220	8158
566	3224	8148
567	3227	8136
568	3230	8125
569	3236	8119
570	3241	8113
571	3248	8110
572	3258	8114
573	3268	8118
574	3272	8109
575	3275	8098
576	3278	8086
577	3284	8081
578	3287	8068
579	3291	8058
580	3300	8060
581	3306	8056
582	3312	8051
583	3317	8044
584	3323	8038
585	3332	8040
586	3335	8030
587	3338	8017
588	3343	8009
589	3350	8007
590	3361	8014
591	3369	8014
592	3378	8017
593	3393	8031
594	3403	8037
595	3411	8035
596	3416	8029
597	3422	8023
598	3426	8013
599	3430	8004
600	3435	7998
601	3440	7988
602	3442	7976
603	3446	7964
604	3451	7957
605	3454	7945
606	3457	7935
607	3460	7923
608	3475	7937
609	3490	7954
610	3495	7946
611	3502	7943
612	3506	7935
613	3516	7937
614	3520	7928
615	3525	7920
616	3530	7913
617	3535	7906
618	3540	7898
619	3547	7896
620	3552	7888
621	3563	7893
622	3567	7886
623	3573	7879
624	3584	7884
625	3594	7889
626	3599	7881
627	3603	7873
628	3610	7869
629	3614	7861
630	3618	7851
631	3623	7844
632	3628	7836
633	3633	7828
634	3642	7829
635	3646	7821
636	3654	7820
637	3663	7820
638	3671	7819
639	3674	7809
640	3680	7802
641	3687	7800
642	3694	7797
643	3700	7792
644	3705	7784
645	3710	7776
646	3717	7774
647	3723	7769
648	3732	7769
649	3737	7762
650	3748	7767
651	3754	7762
652	3760	7757
653	3765	7749
654	3770	7743
655	3776	7736
656	3780	7728
657	3789	7728
658	3796	7726
659	3809	7734
660	3815	7729
661	3822	7725
662	3826	7716
663	3841	7728
664	3847	7723
665	3852	7716
666	3856	7707
667	3864	7705
668	3869	7697
669	3874	7690
670	3880	7686
671	3888	7684
672	3895	7680
673	3902	7677
674	3911	7677
675	3918	7675
676	3927	7674
677	3931	7665
678	3935	7657
679	3941	7650
680	3945	7642
681	3949	7633
682	3957	7631
683	3961	7621
684	3965	7612
685	3974	7612
686	3979	7606
687	3988	7605
688	3993	7597
689	3998	7590
690	4007	7591
691	4019	7597
692	4034	7609
693	4039	7601
694	4053	7610
695	4058	7603
696	4071	7611
697	4077	7606
698	4084	7602
699	4091	7597
700	4095	7589
701	4100	7581
702	4106	7575
703	4110	7566
704	4114	7557
705	4120	7551
706	4123	7541
707	4126	7529
708	4129	7518
709	4133	7509
710	4138	7503
711	4143	7494
712	4145	7483
713	4151	7477
714	4156	7469
715	4161	7463
716	4167	7456
717	4169	7445
718	4172	7434
719	4175	7423
720	4179	7413
721	4185	7408
722	4189	7399
723	4194	7393
724	4198	7383
725	4201	7372
726	4204	7361
727	4206	7350
728	4210	7340
729	4215	7334
730	4220	7326
731	4223	7315
732	4229	7310
733	4232	7299
734	4234	7288
735	4237	7278
736	4242	7270
737	4247	7262
738	4252	7255
739	4255	7246
740	4259	7236
741	4262	7226
742	4264	7215
743	4267	7204
744	4271	7194
745	4274	7185
746	4277	7174
747	4280	7164
748	4283	7154
749	4287	7145
750	4293	7139
751	4297	7132
752	4305	7129
753	4309	7121
754	4312	7111
755	4315	7100
756	4322	7097
757	4326	7089
758	4336	7090
759	4342	7085
760	4347	7079
761	4352	7072
762	4355	7061
763	4358	7051
764	4361	7040
765	4365	7033
766	4372	7028
767	4375	7018
768	4378	7009
769	4385	7004
770	4391	6999
771	4398	6996
772	4405	6992
773	4411	6988
774	4417	6982
775	4424	6979
776	4429	6972
777	4436	6968
778	4441	6961
779	4445	6952
780	4447	6942
781	4450	6932
782	4454	6923
783	4457	6913
784	4462	6906
785	4465	6896
786	4468	6887
787	4471	6877
788	4478	6873
789	4481	6864
790	4485	6855
791	4488	6845
792	4491	6837
793	4494	6826
794	4497	6817
795	4501	6808
796	4505	6800
797	4508	6790
798	4512	6782
799	4515	6773
800	4519	6764
801	4522	6755
802	4525	6745
803	4528	6736
804	4531	6726
805	4536	6719
806	4539	6711
807	4543	6702
808	4546	6692
809	4548	6682
810	4555	6678
811	4562	6674
812	4567	6669
813	4573	6663
814	4577	6656
815	4582	6649
816	4585	6640
817	4589	6631
818	4592	6621
819	4595	6612
820	4598	6603
821	4601	6593
822	4604	6585
823	4607	6575
824	4610	6565
825	4614	6558
826	4617	6549
827	4620	6540
828	4623	6531
829	4627	6522
830	4630	6513
831	4633	6505
832	4636	6495
833	4639	6486
834	4642	6477
835	4647	6470
836	4658	6473
837	4663	6466
838	4665	6456
839	4668	6447
840	4671	6437
841	4677	6433
842	4684	6429
843	4687	6420
844	4692	6413
845	4697	6408
846	4700	6399
847	4703	6390
848	4711	6387
849	4717	6382
850	4724	6378
851	4727	6370
852	4730	6360
853	4733	6351
854	4743	6352
855	4747	6345
856	4751	6337
857	4755	6329
858	4758	6321
859	4761	6312
860	4767	6306
861	4771	6299
862	4774	6290
863	4777	6281
864	4780	6273
865	4787	6268
866	4793	6263
867	4800	6260
868	4805	6254
869	4808	6245
870	4811	6236
871	4815	6229
872	4818	6220
873	4822	6212
874	4824	6203
875	4829	6196
876	4835	6192
877	4842	6188
878	4846	6181
879	4849	6171
880	4852	6163
881	4855	6154
882	4860	6148
883	4866	6143
884	4872	6138
885	4879	6135
886	4882	6127
887	4885	6118
888	4888	6109
889	4895	6105
890	4902	6101
891	4909	6098
892	4914	6091
893	4917	6083
894	4920	6075
895	4926	6069
896	4929	6061
897	4932	6052
898	4936	6045
899	4941	6039
900	4944	6031
901	4947	6022
902	4951	6015
903	4961	6015
904	4966	6009
905	4971	6002
906	4974	5994
907	4979	5988
908	4986	5984
909	4991	5978
910	4996	5972
911	5003	5969
912	5006	5961
913	5009	5952
914	5013	5944
915	5016	5937
916	5019	5928
917	5022	5919
918	5025	5911
919	5028	5903
920	5032	5895
921	5037	5890
922	5043	5884
923	5049	5879
924	5054	5874
925	5062	5871
926	5066	5864
927	5068	5855
928	5072	5847
929	5074	5838
930	5078	5831
931	5081	5822
932	5086	5816
933	5100	5821
934	5103	5813
935	5106	5805
936	5110	5798
937	5115	5791
938	5118	5783
939	5121	5775
940	5125	5767
941	5129	5761
942	5134	5754
943	5136	5746
944	5142	5741
945	5151	5739
946	5159	5737
947	5165	5732
948	5171	5727
949	5179	5724
950	5185	5719
951	5197	5721
952	5204	5718
953	5212	5715
954	5217	5709
955	5224	5705
956	5230	5700
957	5238	5697
958	5242	5690
959	5245	5682
960	5247	5673
961	5251	5666
962	5255	5658
963	5257	5650
964	5260	5642
965	5263	5634
966	5266	5626
967	5270	5618
968	5272	5610
969	5275	5602
970	5278	5593
971	5284	5588
972	5290	5583
973	5296	5579
974	5301	5573
975	5304	5565
976	5307	5557
977	5310	5549
978	5314	5542
979	5317	5534
980	5319	5525
981	5322	5517
982	5325	5509
983	5332	5505
984	5337	5500
985	5340	5492
986	5344	5485
987	5347	5477
988	5350	5469
989	5353	5461
990	5355	5453
991	5362	5448
992	5368	5444
993	5373	5438
994	5378	5432
995	5383	5427
996	5387	5420
997	5393	5415
998	5403	5414
999	5406	5406
1000	5409	5398
1001	5412	5390
1002	5415	5383
1003	5419	5376
1004	5422	5368
1005	5425	5360
1006	5428	5353
1007	5432	5345
1008	5435	5338
1009	5438	5330
1010	5441	5322
1011	5444	5314
1012	5449	5309
1013	5454	5304
1014	5459	5297
1015	5464	5292
1016	5466	5284
1017	5470	5277
1018	5473	5269
1019	5476	5262
1020	5480	5255
1021	5483	5247
1022	5486	5239
1023	5489	5232
1024	5496	5228
1025	5500	5221
1026	5503	5213
1027	5505	5205
1028	5510	5200
1029	5513	5192
1030	5517	5185
1031	5520	5177
1032	5525	5172
1033	5531	5167
1034	5536	5162
1035	5544	5158
1036	5551	5155
1037	5556	5149
1038	5560	5143
1039	5563	5135
1040	5566	5128
1041	5571	5121
1042	5573	5114
1043	5577	5107
1044	5580	5100
1045	5584	5093
1046	5588	5086
1047	5591	5079
1048	5594	5072
1049	5597	5064
1050	5602	5058
1051	5607	5053
1052	5610	5046
1053	5614	5039
1054	5619	5033
1055	5623	5026
1056	5625	5019
1057	5629	5012
1058	5634	5006
1059	5640	5002
1060	5647	4997
1061	5652	4992
1062	5659	4988
1063	5665	4984
1064	5671	4978
1065	5674	4972
1066	5678	4965
1067	5681	4958
1068	5684	4950
1069	5687	4943
1070	5691	4936
1071	5696	4931
1072	5701	4926
1073	5709	4922
1074	5717	4919
1075	5724	4916
1076	5729	4910
1077	5733	4903
1078	5736	4896
1079	5740	4890
1080	5743	4883
1081	5746	4875
1082	5750	4869
1083	5753	4861
1084	5757	4855
1085	5760	4848
1086	5765	4842
1087	5767	4834
1088	5771	4828
1089	5778	4824
1090	5786	4820
1091	5791	4815
1092	5797	4811
1093	5801	4804
1094	5805	4797
1095	5808	4790
1096	5812	4784
1097	5815	4777
1098	5819	4771
1099	5826	4767
1100	5832	4762
1101	5836	4756
1102	5841	4750
1103	5843	4742
1104	5846	4735
1105	5850	4729
1106	5857	4724
1107	5863	4720
1108	5870	4716
1109	5875	4711
1110	5881	4705
1111	5887	4701
1112	5892	4695
1113	5897	4690
1114	5900	4683
1115	5903	4676
1116	5906	4669
1117	5910	4662
1118	5913	4655
1119	5917	4649
1120	5920	4642
1121	5923	4635
1122	5927	4629
1123	5931	4622
1124	5934	4615
1125	5937	4608
1126	5940	4602
1127	5946	4596
1128	5951	4591
1129	5955	4585
1130	5959	4578
1131	5963	4572
1132	5966	4565
1133	5969	4558
1134	5972	4551
1135	5976	4545
1136	5981	4540
1137	5984	4533
1138	5988	4526
1139	5993	4521
1140	5998	4515
1141	6000	4508
1142	6008	4504
1143	6011	4498
1144	6014	4490
1145	6017	4484
1146	6022	4479
1147	6028	4474
1148	6033	4468
1149	6046	4469
1150	6055	4466
1151	6061	4462
1152	6065	4455
1153	6070	4450
1154	6073	4443
1155	6076	4436
1156	6080	4430
1157	6089	4428
1158	6098	4425
1159	6104	4420
1160	6110	4415
1161	6116	4410
1162	6121	4405
1163	6128	4401
1164	6137	4398
1165	6145	4395
1166	6154	4392
1167	6162	4389
1168	6171	4386
1169	6181	4385
1170	6186	4379
1171	6192	4374
1172	6197	4369
1173	6211	4370
1174	6221	4368
1175	6227	4363
1176	6233	4358
1177	6241	4355
1178	6252	4353
1179	6260	4350
1180	6267	4346
1181	6277	4344
1182	6288	4342
1183	6292	4337
1184	6299	4332
1185	6304	4326
1186	6309	4321
1187	6315	4316
1188	6326	4315
1189	6335	4312
1190	6339	4306
1191	6345	4301
1192	6355	4299
1193	6369	4299
1194	6378	4296
1195	6384	4291
1196	6391	4287
1197	6396	4282
1198	6402	4277
1199	6408	4272
1200	6413	4266
1201	6419	4261
1202	6424	4256
1203	6429	4250
1204	6436	4246
1205	6442	4241
1206	6450	4237
1207	6455	4232
1208	6462	4228
1209	6473	4226
1210	6482	4223
1211	6489	4218
1212	6497	4215
1213	6504	4211
1214	6510	4206
1215	6520	4204
1216	6531	4202
1217	6537	4197
1218	6542	4191
1219	6558	4193
1220	6564	4188
1221	6569	4182
1222	6574	4176
1223	6579	4171
1224	6583	4165
1225	6589	4159
1226	6593	4154
1227	6598	4148
1228	6603	4142
1229	6608	4137
1230	6613	4131
1231	6620	4126
1232	6630	4124
1233	6639	4121
1234	6655	4122
1235	6660	4116
1236	6667	4112
1237	6674	4108
1238	6684	4105
1239	6691	4101
1240	6699	4097
1241	6705	4092
1242	6712	4087
1243	6720	4084
1244	6729	4081
1245	6732	4074
1246	6735	4067
1247	6739	4060
1248	6742	4054
1249	6745	4047
1250	6748	4040
1251	6751	4033
1252	6754	4027
1253	6758	4020
1254	6761	4013
1255	6763	4006
1256	6766	3999
1257	6770	3993
1258	6775	3987
1259	6779	3981
1260	6786	3976
1261	6791	3971
1262	6794	3964
1263	6797	3957
1264	6800	3951
1265	6803	3944
1266	6806	3937
1267	6809	3930
1268	6812	3924
1269	6815	3917
1270	6819	3911
1271	6824	3905
1272	6831	3901
1273	6837	3896
1274	6843	3891
1275	6851	3887
1276	6855	3881
1277	6859	3875
1278	6862	3868
1279	6868	3863
1280	6875	3858
1281	6879	3853
1282	6882	3846
1283	6885	3839
1284	6889	3833
1285	6892	3826
1286	6895	3820
1287	6898	3813
1288	6901	3806
1289	6905	3800
1290	6907	3793
1291	6912	3787
1292	6918	3782
1293	6922	3776
1294	6925	3770
1295	6929	3764
1296	6934	3758
1297	6943	3755
1298	6957	3754
1299	6965	3750
1300	6973	3746
1301	6978	3741
1302	6982	3734
1303	6986	3729
1304	6990	3722
1305	6995	3717
1306	7006	3714
1307	7015	3711
1308	7023	3707
1309	7026	3700
1310	7031	3695
1311	7038	3690
1312	7041	3684
1313	7045	3678
1314	7050	3672
1315	7054	3666
1316	7057	3660
1317	7061	3653
1318	7064	3647
1319	7068	3641
1320	7071	3634
1321	7074	3628
1322	7078	3622
1323	7081	3615
1324	7085	3609
1325	7088	3603
1326	7091	3596
1327	7095	3590
1328	7099	3584
1329	7102	3578
1330	7107	3572
1331	7111	3566
1332	7116	3560
1333	7119	3554
1334	7123	3548
1335	7129	3543
1336	7135	3538
1337	7141	3533
1338	7145	3527
1339	7148	3520
1340	7152	3514
1341	7158	3509
1342	7161	3503
1343	7164	3496
1344	7167	3490
1345	7179	3488
1346	7187	3484
1347	7262	3512
1348	7278	3512
1349	7290	3510
1350	7299	3506
1351	7304	3501
1352	7334	3507
1353	7339	3501
1354	7347	3497
1355	7353	3492
1356	7363	3489
1357	7377	3487
1358	7385	3483
1359	7394	3479
1360	7400	3474
1361	7409	3470
1362	7419	3467
1363	7427	3463
1364	7430	3456
1365	7436	3451
1366	7443	3446
1367	7448	3441
1368	7451	3434
1369	7455	3428
1370	7457	3421
1371	7460	3415
1372	7465	3409
1373	7468	3402
1374	7471	3396
1375	7474	3389
1376	7479	3383
1377	7482	3377
1378	7485	3371
1379	7488	3364
1380	7492	3358
1381	7497	3352
1382	7502	3347
1383	7505	3340
1384	7510	3334
1385	7516	3329
1386	7520	3323
1387	7528	3319
1388	7532	3313
1389	7535	3306
1390	7541	3301
1391	7544	3295
1392	7547	3288
1393	7550	3282
1394	7554	3276
1395	7557	3269
1396	7560	3263
1397	7563	3256
1398	7566	3250
1399	7570	3244
1400	7573	3238
1401	7576	3231
1402	7579	3225
1403	7583	3219
1404	7586	3212
1405	7589	3206
1406	7592	3200
1407	7595	3193
1408	7599	3187
1409	7603	3181
1410	7605	3174
1411	7608	3168
1412	7612	3162
1413	7617	3156
1414	7621	3151
1415	7628	3146
1416	7634	3141
1417	7637	3134
1418	7640	3128
1419	7643	3122
1420	7648	3116
1421	7652	3110
1422	7655	3104
1423	7658	3097
1424	7662	3092
1425	7668	3086
1426	7672	3080
1427	7675	3074
1428	7680	3069
1429	7684	3062
1430	7687	3056
1431	7690	3050
1432	7694	3044
1433	7697	3038
1434	7700	3031
1435	7703	3025
1436	7707	3019
1437	7710	3013
1438	7714	3007
1439	7718	3001
1440	7721	2995
1441	7724	2989
1442	7728	2983
1443	7732	2977
1444	7735	2971
1445	7739	2965
1446	7742	2958
1447	7745	2952
1448	7749	2946
1449	7751	2940
1450	7755	2934
1451	7760	2928
1452	7764	2923
1453	7767	2916
1454	7772	2911
1455	7776	2905
1456	7779	2899
1457	7782	2893
1458	7786	2887
1459	7793	2882
1460	7796	2876
1461	7799	2870
1462	7803	2864
1463	7807	2858
1464	7810	2852
1465	7813	2845
1466	7816	2839
1467	7824	2835
1468	7829	2830
1469	7836	2825
1470	7841	2819
1471	7844	2813
1472	7848	2807
1473	7854	2802
1474	7859	2797
1475	7865	2792
1476	7872	2787
1477	7879	2782
1478	7886	2778
1479	7892	2773
1480	7900	2768
1481	7907	2763
1482	7930	2764
1483	7935	2759
1484	7946	2755
1485	7953	2751
1486	7967	2748
1487	7973	2743
1488	7996	2744
1489	8003	2739
1490	8009	2734
1491	8019	2730
1492	8028	2726
1493	8033	2720
1494	8042	2716
1495	8047	2711
1496	8053	2706
1497	8058	2700
1498	8063	2695
1499	8070	2690
1500	8074	2684
1501	8080	2679
1502	8086	2674
1503	8092	2668
1504	8097	2663
1505	8107	2659
1506	8127	2658
1507	8134	2653
1508	8137	2647
1509	8141	2641
1510	8149	2637
1511	8154	2631
1512	8158	2626
1513	8163	2620
1514	8169	2615
1515	8173	2609
1516	8176	2603
1517	8179	2597
1518	8182	2591
1519	8185	2584
1520	8189	2579
1521	8192	2573
1522	8195	2566
1523	8199	2560
1524	8203	2555
1525	8206	2549
1526	8209	2543
1527	8212	2536
1528	8215	2530
1529	8219	2524
1530	8223	2519
1531	8226	2513
1532	8229	2507
1533	8233	2501
1534	8236	2494
1535	8239	2489
1536	8242	2482
1537	8245	2476
1538	8248	2470
1539	8251	2464
1540	8255	2458
1541	8258	2452
1542	8261	2446
1543	8264	2440
1544	8267	2434
1545	8271	2429
1546	8274	2423
1547	8278	2417
1548	8281	2411
1549	8288	2406
1550	8294	2401
1551	8297	2395
1552	8303	2390
1553	8306	2384
1554	8310	2378
1555	8314	2372
1556	8319	2366
1557	8327	2362
1558	8334	2357
1559	8339	2352
1560	8345	2347
1561	8350	2341
1562	8357	2336
1563	8363	2331
1564	8371	2327
1565	8376	2321
1566	8383	2316
1567	8386	2310
1568	8389	2304
1569	8393	2298
1570	8396	2292
1571	8399	2286
1572	8402	2280
1573	8406	2275
1574	8411	2269
1575	8414	2263
1576	8417	2257
1577	8421	2252
1578	8426	2246
1579	8430	2241
1580	8433	2235
1581	8436	2229
1582	8442	2223
1583	8447	2218
1584	8450	2212
1585	8454	2206
1586	8457	2201
1587	8460	2195
1588	8463	2189
1589	8466	2183
1590	8470	2177
1591	8473	2171
1592	8476	2165
1593	8479	2159
1594	8482	2153
1595	8485	2148
1596	8489	2142
1597	8492	2136
1598	8495	2130
1599	8505	2126
1600	8509	2120
1601	8515	2115
1602	8518	2109
1603	8521	2103
1604	8524	2097
1605	8528	2092
1606	8536	2087
1607	8539	2081
1608	8542	2075
1609	8548	2070
1610	8551	2064
1611	8554	2058
1612	8557	2053
1613	8560	2047
1614	8564	2041
1615	8567	2035
1616	8570	2029
1617	8573	2024
1618	8577	2018
1619	8580	2012
1620	8582	2006
1621	8585	2000
1622	8590	1995
1623	8598	1990
1624	8615	1988
1625	8624	1983
1626	8629	1978
1627	8633	1972
1628	8645	1969
1629	8651	1963
1630	8655	1958
1631	8657	1952
1632	8660	1946
1633	8664	1940
1634	8672	1935
1635	8678	1930
1636	8687	1926
1637	8691	1920
1638	8697	1915
1639	8702	1910
1640	8706	1904
1641	8710	1899
1642	8717	1894
1643	8722	1888
1644	8728	1883
1645	8733	1878
1646	8737	1872
1647	8742	1867
1648	8747	1862
1649	8752	1856
1650	8756	1851
1651	8763	1845
1652	8767	1840
1653	8771	1834
1654	8778	1829
1655	8783	1824
1656	8789	1819
1657	8793	1813
1658	8799	1808
1659	8810	1804
1660	8826	1801
1661	8834	1796
1662	8841	1791
1663	8846	1786
1664	8855	1781
1665	8862	1776
1666	8870	1772
1667	8876	1766
1668	8884	1761
1669	8889	1756
1670	8900	1752
1671	8905	1747
1672	8912	1741
1673	8916	1736
1674	8921	1731
1675	8926	1725
1676	8936	1721
