iter	MultiClass	Accuracy
457	0.09693416966	1
458	0.09665093279	1
459	0.09636528363	1
460	0.09615187957	1
461	0.09588694714	1
462	0.0956386575	1
463	0.0953998496	1
464	0.0950971352	1
465	0.09479849772	1
466	0.0945628289	1
467	0.09432617591	1
468	0.09412052637	1
469	0.09386064418	1
470	0.0936383935	1
471	0.09339340919	1
472	0.09312143455	1
473	0.09292880651	1
474	0.09268014544	1
475	0.09242615367	1
476	0.09218135238	1
477	0.09198191759	1
478	0.09170971683	1
479	0.09150903045	1
480	0.09128177862	1
481	0.09101064299	1
482	0.09081303008	1
483	0.09060054733	1
484	0.09034153243	1
485	0.09009279975	1
486	0.08992054746	1
487	0.08966499546	1
488	0.08945439776	1
489	0.08919393349	1
490	0.08891272559	1
491	0.08869989246	1
492	0.08845775273	1
493	0.08824933459	1
494	0.08802085986	1
495	0.08776748116	1
496	0.08756192944	1
497	0.08735048543	1
498	0.0870839178	1
499	0.0868728008	1
500	0.08667630019	1
501	0.0863894511	1
502	0.08613963858	1
503	0.08592618056	1
504	0.08567774186	1
505	0.08545802238	1
506	0.08526237338	1
507	0.08496513286	1
508	0.0847319909	1
509	0.08449332507	1
510	0.08422313306	1
511	0.08395418338	1
512	0.08377182753	1
513	0.08362114344	1
514	0.08340022294	1
515	0.08322627788	1
516	0.08291744038	1
517	0.08271461532	1
518	0.08252102008	1
519	0.08235155714	1
520	0.08213229784	1
521	0.0819197544	1
522	0.08173210735	1
523	0.08156523117	1
524	0.081364566	1
525	0.08117014335	1
526	0.08100388201	1
527	0.08082698118	1
528	0.0806441223	1
529	0.08043500944	1
530	0.08029753542	1
531	0.08012925188	1
532	0.07997335258	1
533	0.07970885745	1
534	0.07941579181	1
535	0.07924219789	1
536	0.07908842144	1
537	0.07893214809	1
538	0.07872186448	1
539	0.07853495735	1
540	0.07838800648	1
541	0.0782170143	1
542	0.07805878892	1
543	0.07782547413	1
544	0.07767787457	1
545	0.07751386996	1
546	0.07729910093	1
547	0.07705308904	1
548	0.07688156006	1
549	0.07674798553	1
550	0.07657978318	1
551	0.0763874939	1
552	0.0762012969	1
553	0.07602760983	1
554	0.0758505381	1
555	0.07566177763	1
556	0.07549469165	1
557	0.07535832286	1
558	0.07512583585	1
559	0.07494763862	1
560	0.07476613988	1
561	0.07462527354	1
562	0.07447140839	1
563	0.07422940069	1
564	0.07410901729	1
565	0.07394152758	1
566	0.07376404308	1
567	0.07356983036	1
568	0.07341649003	1
569	0.07325899806	1
570	0.07309293195	1
571	0.07295747994	1
572	0.07273068896	1
573	0.07260307396	1
574	0.0724876531	1
575	0.07228410654	1
576	0.07208078993	1
577	0.07192860772	1
578	0.07174090791	1
579	0.07155541114	1
580	0.07141835045	1
581	0.0711767341	1
582	0.07101035684	1
583	0.07087311648	1
584	0.07069208521	1
585	0.0705771284	1
586	0.07047113084	1
587	0.07035126829	1
588	0.07017988395	1
589	0.06998584304	1
590	0.06981145134	1
591	0.06965054248	1
592	0.06954496249	1
593	0.06934547044	1
594	0.06922011101	1
595	0.06908394511	1
596	0.06891945483	1
597	0.06877378494	1
598	0.06866648466	1
599	0.06853203658	1
600	0.06839140179	1
601	0.06824925117	1
602	0.06804387641	1
603	0.06792863837	1
604	0.0677377035	1
605	0.06761703284	1
606	0.06748892425	1
607	0.06736512824	1
608	0.06726135499	1
609	0.06711824903	1
610	0.06700115773	1
611	0.06680895512	1
612	0.06661297081	1
613	0.06640929115	1
614	0.06628339821	1
615	0.06615488967	1
616	0.06603286153	1
617	0.06585575104	1
618	0.0656656185	1
619	0.06557752896	1
620	0.06545286124	1
621	0.06528939465	1
622	0.06514955962	1
623	0.0650526782	1
624	0.06490343853	1
625	0.06472929149	1
626	0.06458310127	1
627	0.06447194138	1
628	0.06436419473	1
629	0.06417844042	1
630	0.06402783898	1
631	0.06390558609	1
632	0.06374721964	1
633	0.06358550767	1
634	0.06347381142	1
635	0.06331259727	1
636	0.06320227932	1
637	0.06302837541	1
638	0.06291844727	1
639	0.06276691445	1
640	0.06266376118	1
641	0.06256316282	1
642	0.0624518777	1
643	0.06229846481	1
644	0.06217956647	1
645	0.06204055586	1
646	0.06188232069	1
647	0.0617321881	1
648	0.06162459557	1
649	0.06153115191	1
650	0.06143421088	1
651	0.06131396903	1
652	0.06119243874	1
653	0.06104899119	1
654	0.06095618914	1
655	0.06077869298	1
656	0.06062932117	1
657	0.0605109676	1
658	0.06041549224	1
659	0.06031987104	1
660	0.06021512855	1
661	0.06008737952	1
662	0.0599501238	1
663	0.05986065261	1
664	0.05975296714	1
665	0.05967917	1
666	0.05958429213	1
667	0.05949374803	1
668	0.05939230802	1
669	0.05930349299	1
670	0.05921485201	1
671	0.05909875524	1
672	0.05897897486	1
673	0.05886096728	1
674	0.05873108418	1
675	0.05859970475	1
676	0.05849811094	1
677	0.05833196014	1
678	0.05825213289	1
679	0.05813359253	1
680	0.05801548241	1
681	0.05792830036	1
682	0.05782905231	1
683	0.05773067753	1
684	0.05761917041	1
685	0.05750795573	1
686	0.05738746986	1
687	0.05728502724	1
688	0.05718454647	1
689	0.05703833565	1
690	0.05690692765	1
691	0.05682806533	1
692	0.05672533693	1
693	0.05664161727	1
694	0.05653651502	1
695	0.05642279935	1
696	0.05633802581	1
697	0.05623837286	1
698	0.0561567539	1
699	0.05607472382	1
700	0.05598715125	1
701	0.05587014254	1
702	0.0557843001	1
703	0.05569102985	1
704	0.05554805051	1
705	0.05542628938	1
706	0.05527486481	1
707	0.0551354356	1
708	0.05507195019	1
709	0.05495890812	1
710	0.05487167723	1
711	0.05479215098	1
712	0.05465848286	1
713	0.05456721355	1
714	0.05448882282	1
715	0.05438205907	1
716	0.05429727493	1
717	0.05421203331	1
718	0.05413045597	1
719	0.05407473051	1
720	0.05397280199	1
721	0.05390100395	1
722	0.05381692953	1
723	0.05371186983	1
724	0.05361685745	1
725	0.05353082467	1
726	0.05343794588	1
727	0.05331372556	1
728	0.05322729201	1
729	0.05312770693	1
730	0.05304105292	1
731	0.05296266147	1
732	0.0528720271	1
733	0.05279166331	1
734	0.05270457971	1
735	0.05262938776	1
736	0.0525280677	1
737	0.0524204341	1
738	0.05232102891	1
739	0.05222734229	1
740	0.05216137921	1
741	0.05209703097	1
742	0.05203102719	1
743	0.0519507083	1
744	0.05184566045	1
745	0.05177181581	1
746	0.05170518218	1
747	0.05160196708	1
748	0.05153541737	1
749	0.05144549926	1
750	0.05133532208	1
751	0.05127423933	1
752	0.05119463448	1
753	0.05113972088	1
754	0.05103613911	1
755	0.05094687621	1
756	0.05086037464	1
757	0.05075270432	1
758	0.0506681963	1
759	0.05056541928	1
760	0.05047497441	1
761	0.05035060498	1
762	0.05025480975	1
763	0.05017627465	1
764	0.05009380099	1
765	0.05003640135	1
766	0.04993352804	1
767	0.04987181656	1
768	0.04980483647	1
769	0.04973407531	1
770	0.04967715082	1
771	0.04959089411	1
772	0.04948258049	1
773	0.0493755276	1
774	0.04930911137	1
775	0.04923554327	1
776	0.04915896974	1
777	0.04908109783	1
778	0.04898027817	1
779	0.04890416966	1
780	0.04882337822	1
781	0.04875017114	1
782	0.0486643526	1
783	0.04860051823	1
784	0.04851765543	1
785	0.04844996833	1
786	0.04838520308	1
787	0.04828968759	1
788	0.0482161449	1
789	0.04815906323	1
790	0.04808044704	1
791	0.04799568283	1
792	0.04792388208	1
793	0.04786652516	1
794	0.04776849842	1
795	0.047686878	1
796	0.0476111786	1
797	0.04753427252	1
798	0.04745767474	1
799	0.04735522596	1
800	0.04727123048	1
801	0.04720822663	1
802	0.04712995529	1
803	0.04705954725	1
804	0.04696338291	1
805	0.04687974954	1
806	0.04679578206	1
807	0.04673556959	1
808	0.04664051636	1
809	0.0465668085	1
810	0.0465272814	1
811	0.04646646807	1
812	0.04639132758	1
813	0.04632951914	1
814	0.04627207606	1
815	0.04620924762	1
816	0.04614718458	1
817	0.04606582145	1
818	0.0460077123	1
819	0.04593869481	1
820	0.04585340521	1
821	0.04580343936	1
822	0.04574903205	1
823	0.04566605272	1
824	0.04560744118	1
825	0.04553752585	1
826	0.04548005199	1
827	0.04542202397	1
828	0.04537047645	1
829	0.0452720272	1
830	0.0452054207	1
831	0.04513583513	1
832	0.04506907918	1
833	0.04500062394	1
834	0.0449436305	1
835	0.04485965666	1
836	0.04479765906	1
837	0.04471145683	1
838	0.04465128008	1
839	0.04456060592	1
840	0.04450503434	1
841	0.0444449637	1
842	0.0443975136	1
843	0.04433331809	1
844	0.04426273628	1
845	0.04420164655	1
846	0.04410755525	1
847	0.04404841539	1
848	0.04398905055	1
849	0.04391355266	1
850	0.04385172874	1
851	0.04376655234	1
852	0.04369964698	1
853	0.04362684324	1
854	0.04357323788	1
855	0.04351440122	1
856	0.04344802518	1
857	0.04340193943	1
858	0.04334777154	1
859	0.04328009487	1
860	0.04319231978	1
861	0.04312135089	1
862	0.04306880833	1
863	0.04302548024	1
864	0.04296921089	1
865	0.04288804137	1
866	0.04284367962	1
867	0.04278455627	1
868	0.0427094186	1
869	0.04265085924	1
870	0.04259292318	1
871	0.04251850438	1
872	0.04246451445	1
873	0.04238944805	1
874	0.04233181846	1
875	0.0422610981	1
876	0.04220740586	1
877	0.04215589182	1
878	0.04210493898	1
879	0.04205172124	1
880	0.04199253227	1
881	0.04192666793	1
882	0.04185559675	1
883	0.04178293263	1
884	0.04171318304	1
885	0.04165983481	1
886	0.04160867247	1
887	0.04155139274	1
888	0.04145875477	1
889	0.0413901735	1
890	0.0413393613	1
891	0.04128857471	1
892	0.04122742684	1
893	0.04116045478	1
894	0.04107542564	1
895	0.04099840299	1
896	0.04092255579	1
897	0.04085566659	1
898	0.0407887512	1
899	0.04071557217	1
900	0.04067494551	1
901	0.04061838924	1
902	0.04055592123	1
903	0.04049779629	1
904	0.04044379231	1
905	0.04038900114	1
906	0.04034770923	1
907	0.04029011204	1
908	0.04022068595	1
909	0.04015948289	1
910	0.04009772121	1
911	0.04006419558	1
912	0.04000312803	1
913	0.03994091837	1
914	0.03989133572	1
915	0.03982460035	1
916	0.03979019962	1
917	0.03973899178	1
918	0.03969532001	1
919	0.03965140849	1
920	0.03956441772	1
921	0.03952030172	1
922	0.0394770907	1
923	0.03942990993	1
924	0.03938531548	1
925	0.03931311787	1
926	0.03926958439	1
927	0.03921984955	1
928	0.03915872091	1
929	0.03910968591	1
930	0.0390607686	1
931	0.0390176551	1
932	0.0389672374	1
933	0.03890368706	1
934	0.03885931304	1
935	0.03881843461	1
936	0.03877618982	1
937	0.0387262989	1
938	0.03867578799	1
939	0.03862473393	1
940	0.03857983833	1
941	0.03852894023	1
942	0.03847983635	1
943	0.0384284327	1
944	0.03839175562	1
945	0.0383493752	1
946	0.03830586929	1
947	0.0382483383	1
948	0.03819662213	1
949	0.03814789328	1
950	0.03807425625	1
951	0.03802708414	1
952	0.03797831321	1
953	0.03793112212	1
954	0.03789195921	1
955	0.03782513449	1
956	0.03775606535	1
957	0.03770637166	1
958	0.03765940434	1
959	0.03762464348	1
960	0.0375876954	1
961	0.03754551497	1
962	0.03750350286	1
963	0.03744965355	1
964	0.03741077194	1
965	0.03737342112	1
966	0.03730271663	1
967	0.03724782599	1
968	0.03718779599	1
969	0.03713716643	1
970	0.03708886037	1
971	0.03705859783	1
972	0.03701368661	1
973	0.0369640591	1
974	0.03690684046	1
975	0.03686440651	1
976	0.03680560285	1
977	0.03676280169	1
978	0.03671621677	1
979	0.03667664625	1
980	0.03661458397	1
981	0.03656850047	1
982	0.03652502883	1
983	0.03647554052	1
984	0.03644438179	1
985	0.03639419021	1
986	0.03633877796	1
987	0.03629717929	1
988	0.03624918266	1
989	0.03621031056	1
990	0.03615024812	1
991	0.03611243186	1
992	0.03606764758	1
993	0.03603371392	1
994	0.03599055635	1
995	0.03592688735	1
996	0.03587666356	1
997	0.03584035949	1
998	0.03579879777	1
999	0.03575233363	1
1000	0.03570158217	1
1001	0.03567072724	1
1002	0.03562940996	1
1003	0.03559435639	1
1004	0.03556518201	1
1005	0.03552875553	1
1006	0.03548187896	1
1007	0.03545299568	1
1008	0.03541815544	1
1009	0.03535740331	1
1010	0.03532096965	1
1011	0.03526827833	1
1012	0.03523405184	1
1013	0.0351798337	1
1014	0.03514274028	1
1015	0.03509953524	1
1016	0.03504720881	1
1017	0.03500574237	1
1018	0.03496201809	1
1019	0.03493045373	1
1020	0.03490043262	1
1021	0.03486396959	1
1022	0.03482613372	1
1023	0.03478999056	1
1024	0.03473226102	1
1025	0.03468023408	1
1026	0.03464605708	1
1027	0.03460720978	1
1028	0.03456997462	1
1029	0.03453369855	1
1030	0.03450107908	1
1031	0.03446689951	1
1032	0.03440350271	1
1033	0.03435641334	1
1034	0.03431574367	1
1035	0.03428103299	1
1036	0.03424207531	1
1037	0.03419511269	1
1038	0.03416589486	1
1039	0.03411516538	1
1040	0.03405441134	1
1041	0.03402456823	1
1042	0.03397076695	1
1043	0.03393458049	1
1044	0.03389168621	1
1045	0.03383766837	1
1046	0.03380225069	1
1047	0.03375439387	1
1048	0.03371447655	1
1049	0.03368023145	1
1050	0.03363883715	1
1051	0.03360726287	1
1052	0.03356965169	1
1053	0.03351964631	1
1054	0.03348169099	1
1055	0.03344016257	1
1056	0.0334026762	1
1057	0.03337084555	1
1058	0.03332246614	1
1059	0.03328226881	1
1060	0.03325347687	1
1061	0.03321136603	1
1062	0.03316458228	1
1063	0.03313216073	1
1064	0.03309196298	1
1065	0.03305763204	1
1066	0.03301135044	1
1067	0.03298232807	1
1068	0.03295047596	1
1069	0.03291646801	1
1070	0.0328861922	1
1071	0.03283541187	1
1072	0.03279356022	1
1073	0.03276209305	1
1074	0.03272992619	1
1075	0.03269761767	1
1076	0.03264869942	1
1077	0.03260319978	1
1078	0.03255796398	1
1079	0.03252972452	1
1080	0.0324897316	1
1081	0.03244184633	1
1082	0.03240001864	1
1083	0.03235510915	1
1084	0.03231607996	1
1085	0.03228455873	1
1086	0.03224778462	1
1087	0.03221026651	1
1088	0.03217426828	1
1089	0.03214357216	1
1090	0.0321134743	1
1091	0.03207854471	1
1092	0.03203672277	1
1093	0.03201503733	1
1094	0.0319842628	1
1095	0.0319499856	1
1096	0.03191797778	1
1097	0.03188598953	1
1098	0.03185824656	1
1099	0.03181230647	1
1100	0.03177197922	1
1101	0.03172731835	1
1102	0.03169610267	1
1103	0.03165076324	1
1104	0.03162322793	1
1105	0.03158877071	1
1106	0.03156267553	1
1107	0.03152855846	1
1108	0.03149432889	1
1109	0.03145503938	1
1110	0.03142521462	1
1111	0.03139472988	1
1112	0.03135002143	1
1113	0.03131194997	1
1114	0.03127834912	1
1115	0.03125116807	1
1116	0.03122564497	1
1117	0.03119991963	1
1118	0.03116015533	1
1119	0.03113294447	1
1120	0.0311023943	1
1121	0.03107185878	1
1122	0.03104256291	1
1123	0.0310106425	1
1124	0.03096354414	1
1125	0.03091905401	1
1126	0.03088489297	1
1127	0.03085838821	1
1128	0.03083257067	1
1129	0.03079769133	1
1130	0.03077021218	1
1131	0.03074060231	1
1132	0.03071427076	1
1133	0.03068858728	1
1134	0.03064840716	1
1135	0.03060643402	1
1136	0.030577157	1
1137	0.03054357023	1
1138	0.03050003477	1
1139	0.03047407301	1
1140	0.03044262205	1
1141	0.03041043893	1
1142	0.0303778634	1
1143	0.03035678808	1
1144	0.03033027478	1
1145	0.03029759645	1
1146	0.0302559257	1
1147	0.03022068052	1
1148	0.03017904881	1
1149	0.03014360835	1
1150	0.03010758521	1
1151	0.0300745033	1
1152	0.03004090071	1
1153	0.03001078271	1
1154	0.02999072561	1
1155	0.02996414776	1
1156	0.02992215526	1
1157	0.02988085766	1
1158	0.02985265565	1
1159	0.02982776488	1
1160	0.02980060266	1
1161	0.02977401293	1
1162	0.02974164101	1
1163	0.0297040872	1
1164	0.02967759702	1
1165	0.0296450282	1
1166	0.02961832128	1
1167	0.02959169356	1
1168	0.02956511794	1
1169	0.02953723014	1
1170	0.02951262079	1
1171	0.02947088482	1
1172	0.02944017557	1
1173	0.02940047531	1
1174	0.02937282338	1
1175	0.02934873532	1
1176	0.02931293925	1
1177	0.02929201299	1
1178	0.02926740086	1
1179	0.0292360275	1
1180	0.02920503157	1
1181	0.02915389764	1
1182	0.02912349385	1
1183	0.02910462483	1
1184	0.02908810436	1
1185	0.0290640078	1
1186	0.02904407355	1
1187	0.02900286307	1
1188	0.02896046273	1
1189	0.02893697043	1
1190	0.02891309496	1
1191	0.02889026466	1
1192	0.02885920378	1
1193	0.028829241	1
1194	0.02879969128	1
1195	0.02877073583	1
1196	0.02874449574	1
1197	0.02872117375	1
1198	0.02869980621	1
1199	0.02867507498	1
1200	0.02864647652	1
1201	0.02861300813	1
1202	0.02858829865	1
1203	0.02857120662	1
1204	0.02853828634	1
1205	0.02850627561	1
1206	0.02846662918	1
1207	0.02844703447	1
1208	0.02841716352	1
1209	0.02839252256	1
1210	0.02835800605	1
1211	0.02832810197	1
1212	0.02830803821	1
1213	0.02827765824	1
1214	0.02825603292	1
1215	0.02823550481	1
1216	0.02820828637	1
1217	0.02818734949	1
1218	0.02816373874	1
1219	0.02812590743	1
1220	0.02809392351	1
1221	0.02805740114	1
1222	0.02803318584	1
1223	0.02801376668	1
1224	0.02799138823	1
1225	0.02796370714	1
1226	0.02794249174	1
1227	0.02792031685	1
1228	0.02790201615	1
