iter	Passed	Remaining
1122	3061	2390
1123	3063	2387
1124	3065	2384
1125	3068	2381
1126	3069	2378
1127	3071	2374
1128	3074	2371
1129	3077	2369
1130	3079	2365
1131	3081	2362
1132	3083	2359
1133	3085	2356
1134	3087	2353
1135	3089	2349
1136	3091	2346
1137	3094	2343
1138	3096	2340
1139	3098	2337
1140	3100	2333
1141	3102	2330
1142	3104	2327
1143	3106	2324
1144	3107	2320
1145	3109	2317
1146	3112	2314
1147	3114	2311
1148	3117	2308
1149	3122	2307
1150	3125	2305
1151	3127	2302
1152	3130	2299
1153	3132	2296
1154	3221	2356
1155	3225	2355
1156	3229	2352
1157	3233	2351
1158	3286	2385
1159	3337	2416
1160	3339	2413
1161	3342	2410
1162	3344	2406
1163	3346	2403
1164	3349	2400
1165	3351	2397
1166	3353	2393
1167	3356	2390
1168	3398	2416
1169	3422	2427
1170	3438	2434
1171	3463	2446
1172	3469	2446
1173	3475	2445
1174	3483	2445
1175	3488	2444
1176	3493	2442
1177	3505	2445
1178	3507	2442
1179	3508	2438
1180	3512	2435
1181	3514	2432
1182	3516	2428
1183	3519	2425
1184	3522	2422
1185	3524	2418
1186	3527	2416
1187	3529	2412
1188	3531	2408
1189	3533	2405
1190	3535	2401
1191	3537	2397
1192	3539	2394
1193	3543	2391
1194	3544	2387
1195	3546	2384
1196	3549	2380
1197	3550	2377
1198	3552	2373
1199	3557	2371
1200	3559	2367
1201	3561	2364
1202	3562	2360
1203	3564	2356
1204	3567	2353
1205	3569	2349
1206	3574	2348
1207	3576	2345
1208	3578	2341
1209	3580	2337
1210	3582	2334
1211	3584	2330
1212	3587	2327
1213	3589	2324
1214	3591	2320
1215	3593	2316
1216	3597	2314
1217	3600	2311
1218	3603	2308
1219	3605	2305
1220	3607	2301
1221	3609	2297
1222	3611	2294
1223	3613	2290
1224	3615	2287
1225	3618	2284
1226	3620	2281
1227	3622	2277
1228	3624	2273
1229	3626	2270
1230	3628	2266
1231	3630	2263
1232	3633	2260
1233	3635	2256
1234	3637	2253
1235	3639	2249
1236	3641	2246
1237	3643	2242
1238	3645	2239
1239	3649	2236
1240	3651	2233
1241	3653	2229
1242	3655	2226
1243	3658	2223
1244	3660	2219
1245	3664	2217
1246	3666	2213
1247	3668	2210
1248	3670	2206
1249	3672	2203
1250	3673	2199
1251	3675	2195
1252	3679	2193
1253	3681	2189
1254	3682	2186
1255	3685	2183
1256	3688	2180
1257	3690	2176
1258	3692	2173
1259	3696	2170
1260	3698	2167
1261	3700	2164
1262	3702	2160
1263	3704	2157
1264	3706	2153
1265	3709	2150
1266	3711	2147
1267	3713	2144
1268	3715	2140
1269	3717	2136
1270	3719	2133
1271	3721	2129
1272	3725	2127
1273	3727	2123
1274	3729	2120
1275	3731	2117
1276	3734	2114
1277	3737	2111
1278	3740	2108
1279	3743	2105
1280	3745	2102
1281	3747	2098
1282	3749	2095
1283	3751	2092
1284	3753	2088
1285	3757	2086
1286	3760	2083
1287	3762	2079
1288	3764	2076
1289	3766	2072
1290	3767	2069
1291	3771	2066
1292	3773	2063
1293	3775	2059
1294	3777	2056
1295	3779	2053
1296	3781	2049
1297	3783	2046
1298	3786	2043
1299	3789	2040
1300	3791	2037
1301	3793	2033
1302	3795	2030
1303	3797	2026
1304	3799	2023
1305	3802	2020
1306	3804	2017
1307	3806	2014
1308	3808	2010
1309	3810	2007
1310	3812	2003
1311	3814	2000
1312	3818	1998
1313	3822	1995
1314	3824	1992
1315	3826	1988
1316	3828	1985
1317	3829	1981
1318	3834	1979
1319	3838	1977
1320	3839	1973
1321	3841	1970
1322	3843	1966
1323	3848	1964
1324	3852	1962
1325	3855	1959
1326	3860	1957
1327	3866	1956
1328	3870	1954
1329	3872	1950
1330	3874	1947
1331	3879	1945
1332	3881	1942
1333	3883	1938
1334	3885	1935
1335	3888	1932
1336	3892	1930
1337	3897	1928
1338	3900	1925
1339	3902	1922
1340	3904	1918
1341	3911	1917
1342	3914	1915
1343	3916	1911
1344	3919	1908
1345	3921	1905
1346	3925	1902
1347	3927	1899
1348	3929	1896
1349	3931	1892
1350	3933	1889
1351	3937	1887
1352	3941	1884
1353	3943	1881
1354	3946	1878
1355	3948	1875
1356	3950	1871
1357	3952	1868
1358	3954	1865
1359	3957	1862
1360	3959	1859
1361	3962	1855
1362	3964	1852
1363	3966	1849
1364	3968	1846
1365	3972	1843
1366	3973	1839
1367	3975	1836
1368	3977	1833
1369	3981	1830
1370	3983	1827
1371	3988	1825
1372	3990	1822
1373	3993	1819
1374	3995	1816
1375	3997	1812
1376	3999	1809
1377	4003	1806
1378	4005	1803
1379	4007	1800
1380	4009	1797
1381	4012	1794
1382	4014	1791
1383	4018	1788
1384	4020	1785
1385	4022	1781
1386	4024	1778
1387	4027	1775
1388	4029	1772
1389	4032	1769
1390	4034	1766
1391	4037	1763
1392	4039	1760
1393	4041	1756
1394	4043	1753
1395	4045	1750
1396	4050	1748
1397	4052	1744
1398	4054	1741
1399	4056	1738
1400	4057	1734
1401	4059	1731
1402	4062	1728
1403	4065	1725
1404	4067	1722
1405	4069	1719
1406	4070	1715
1407	4073	1712
1408	4075	1709
1409	4078	1706
1410	4080	1703
1411	4082	1700
1412	4084	1696
1413	4086	1693
1414	4088	1690
1415	4090	1686
1416	4094	1684
1417	4096	1681
1418	4098	1677
1419	4099	1674
1420	4102	1671
1421	4104	1668
1422	4105	1664
1423	4109	1662
1424	4111	1659
1425	4113	1655
1426	4115	1652
1427	4117	1649
1428	4118	1645
1429	4120	1642
1430	4124	1639
1431	4126	1636
1432	4128	1633
1433	4130	1630
1434	4132	1627
1435	4134	1623
1436	4136	1620
1437	4141	1618
1438	4143	1615
1439	4145	1612
1440	4147	1608
1441	4149	1605
1442	4151	1602
1443	4154	1599
1444	4156	1596
1445	4160	1594
1446	4162	1590
1447	4164	1587
1448	4166	1584
1449	4169	1581
1450	4171	1578
1451	4173	1575
1452	4175	1571
1453	4176	1568
1454	4178	1565
1455	4180	1561
1456	4182	1558
1457	4184	1555
1458	4186	1552
1459	4188	1549
1460	4190	1545
1461	4192	1542
1462	4194	1539
1463	4196	1536
1464	4199	1533
1465	4202	1530
1466	4205	1527
1467	4207	1524
1468	4209	1521
1469	4212	1518
1470	4215	1515
1471	4217	1512
1472	4219	1509
1473	4221	1506
1474	4223	1503
1475	4225	1500
1476	4228	1497
1477	4231	1494
1478	4233	1491
1479	4235	1488
1480	4237	1484
1481	4239	1481
1482	4241	1478
1483	4243	1475
1484	4246	1472
1485	4248	1469
1486	4251	1466
1487	4252	1463
1488	4255	1460
1489	4257	1457
1490	4260	1454
1491	4262	1451
1492	4264	1448
1493	4266	1445
1494	4268	1441
1495	4270	1438
1496	4272	1435
1497	4275	1432
1498	4277	1429
1499	4279	1426
1500	4281	1423
1501	4283	1420
1502	4285	1417
1503	4288	1414
1504	4290	1411
1505	4293	1408
1506	4295	1405
1507	4296	1401
1508	4298	1398
1509	4301	1395
1510	4303	1392
1511	4305	1389
1512	4307	1386
1513	4309	1383
1514	4311	1380
1515	4313	1377
1516	4315	1373
1517	4317	1370
1518	4318	1367
1519	4321	1364
1520	4323	1361
1521	4325	1358
1522	4327	1355
1523	4329	1352
1524	4331	1349
1525	4339	1347
1526	4341	1344
1527	4347	1342
1528	4349	1339
1529	4581	1407
1530	4584	1404
1531	4587	1401
1532	4589	1398
1533	4591	1394
1534	4593	1391
1535	4595	1388
1536	4598	1385
1537	4601	1382
1538	4604	1379
1539	4606	1375
1540	4608	1372
1541	4610	1369
1542	4612	1366
1543	4618	1364
1544	4622	1361
1545	4625	1358
1546	4628	1355
1547	4630	1352
1548	4635	1349
1549	4639	1346
1550	4643	1344
1551	4650	1342
1552	4653	1339
1553	4656	1336
1554	4657	1332
1555	4661	1330
1556	4664	1327
1557	4666	1323
1558	4668	1320
1559	4669	1317
1560	4671	1313
1561	4673	1310
1562	4675	1307
1563	4676	1303
1564	4678	1300
1565	4681	1297
1566	4683	1294
1567	4685	1290
1568	4687	1287
1569	4689	1284
1570	4693	1281
1571	4696	1278
1572	4700	1275
1573	4702	1272
1574	4704	1269
1575	4706	1266
1576	4708	1262
1577	4711	1260
1578	4714	1256
1579	4715	1253
1580	4718	1250
1581	4720	1247
1582	4722	1244
1583	4724	1240
1584	4728	1237
1585	4730	1234
1586	4732	1231
1587	4733	1228
1588	4735	1224
1589	4737	1221
1590	4739	1218
1591	4742	1215
1592	4744	1212
1593	4747	1209
1594	4750	1206
1595	4752	1202
1596	4754	1199
1597	4756	1196
1598	4759	1193
1599	4761	1190
1600	4763	1187
1601	4765	1183
1602	4767	1180
1603	4769	1177
1604	4771	1174
1605	4774	1171
1606	4776	1168
1607	4778	1164
1608	4780	1161
1609	4782	1158
1610	4784	1155
1611	4786	1151
1612	4789	1149
1613	4791	1145
1614	4793	1142
1615	4796	1139
1616	4797	1136
1617	4799	1133
1618	4801	1129
1619	4805	1127
1620	4807	1123
1621	4808	1120
1622	4811	1117
1623	4813	1114
1624	4815	1111
1625	4817	1108
1626	4820	1105
1627	4822	1101
1628	4824	1098
1629	4826	1095
1630	4828	1092
1631	4830	1089
1632	4832	1086
1633	4835	1083
1634	4842	1080
1635	4847	1078
1636	4855	1076
1637	4861	1074
1638	4864	1071
1639	4869	1068
1640	4871	1065
1641	4874	1062
1642	4876	1059
1643	4878	1056
1644	4880	1053
1645	4882	1050
1646	4885	1047
1647	4887	1043
1648	4888	1040
1649	4890	1037
1650	4892	1034
1651	4894	1031
1652	4898	1028
1653	4903	1025
1654	4905	1022
1655	4908	1019
1656	4910	1016
1657	4914	1013
1658	4916	1010
1659	4918	1007
1660	4920	1004
1661	4922	1001
1662	4924	997
1663	4926	994
1664	4930	991
1665	4931	988
1666	4934	985
1667	4935	982
1668	4937	979
1669	4938	975
1670	4941	972
1671	4945	970
1672	4948	967
1673	4950	964
1674	4952	960
1675	4954	957
1676	4955	954
1677	4957	951
1678	4959	948
1679	4961	945
1680	4963	941
1681	4965	938
1682	4967	935
1683	4968	932
1684	4971	929
1685	4973	926
1686	4976	923
1687	4977	920
1688	4979	916
1689	4981	913
1690	4983	910
1691	4984	907
1692	4986	904
1693	4988	901
1694	4990	897
1695	4992	894
1696	4993	891
1697	4995	888
1698	4997	885
1699	5000	882
1700	5002	879
1701	5004	876
1702	5005	873
1703	5007	869
1704	5009	866
1705	5011	863
1706	5013	860
1707	5014	857
