iter	Passed	Remaining
146	454	5733
147	457	5719
148	458	5700
149	461	5691
150	464	5691
151	468	5691
152	469	5672
153	472	5667
154	475	5662
155	478	5654
156	482	5665
157	484	5652
158	487	5639
159	489	5625
160	490	5603
161	494	5612
162	497	5603
163	499	5587
164	500	5571
165	504	5573
166	506	5563
167	508	5548
168	510	5532
169	511	5509
170	514	5502
171	516	5487
172	518	5474
173	519	5456
174	521	5441
175	524	5437
176	527	5431
177	529	5421
178	531	5405
179	534	5405
180	536	5391
181	538	5378
182	540	5365
183	543	5368
184	546	5357
185	547	5340
186	549	5325
187	552	5323
188	554	5314
189	556	5298
190	558	5287
191	560	5277
192	562	5262
193	563	5250
194	566	5244
195	568	5235
196	570	5224
197	572	5210
198	576	5213
199	578	5207
200	580	5192
201	581	5178
202	583	5165
203	586	5161
204	588	5155
205	591	5150
206	592	5134
207	594	5122
208	597	5120
209	598	5104
210	600	5087
211	602	5077
212	603	5063
213	605	5052
214	607	5045
215	608	5028
216	610	5013
217	612	5003
218	613	4991
219	615	4983
220	618	4980
221	620	4968
222	622	4957
223	624	4947
224	625	4937
225	628	4931
226	630	4925
227	632	4917
228	634	4909
229	636	4901
230	639	4895
231	641	4887
232	643	4878
233	645	4872
234	648	4871
235	650	4865
236	652	4854
237	654	4847
238	656	4840
239	659	4839
240	662	4833
241	664	4825
242	665	4815
243	667	4805
244	670	4800
245	671	4788
246	674	4786
247	675	4774
248	677	4764
249	680	4760
250	681	4749
251	683	4739
252	685	4733
253	688	4731
254	690	4727
255	692	4718
256	695	4713
257	696	4705
258	698	4697
259	701	4692
260	703	4689
261	706	4683
262	708	4676
263	709	4665
264	712	4664
265	715	4661
266	716	4650
267	718	4643
268	720	4634
269	722	4632
270	724	4624
271	726	4618
272	728	4609
273	730	4601
274	733	4603
275	735	4596
276	737	4590
277	739	4583
278	742	4579
279	744	4570
280	746	4568
281	748	4558
282	750	4553
283	752	4549
284	754	4540
285	757	4537
286	758	4527
287	760	4519
288	762	4512
289	765	4511
290	768	4513
291	770	4509
292	773	4507
293	775	4501
294	779	4505
295	780	4494
296	782	4486
297	785	4486
298	787	4481
299	790	4480
300	793	4479
301	795	4475
302	797	4464
303	798	4456
304	799	4445
305	802	4442
306	805	4443
307	807	4435
308	810	4433
309	812	4431
310	815	4429
311	818	4428
312	819	4418
313	823	4421
314	826	4420
315	827	4412
316	829	4406
317	832	4402
318	835	4402
319	838	4399
320	839	4391
321	841	4387
322	844	4383
323	846	4376
324	848	4372
325	850	4366
326	851	4356
327	853	4352
328	855	4343
329	856	4335
330	858	4329
331	860	4322
332	861	4314
333	864	4313
334	867	4309
335	869	4307
336	871	4301
337	873	4293
338	874	4284
339	876	4278
340	879	4276
341	881	4275
342	883	4269
343	886	4267
344	889	4269
345	892	4264
346	895	4264
347	896	4255
348	897	4246
349	900	4247
350	902	4238
351	903	4230
352	905	4222
353	907	4219
354	912	4226
355	916	4232
356	922	4245
357	929	4260
358	933	4265
359	935	4260
360	938	4261
361	942	4262
362	945	4263
363	948	4261
364	950	4259
365	954	4259
366	956	4256
367	960	4258
368	964	4263
369	966	4259
370	972	4271
371	976	4272
372	981	4281
373	985	4283
374	988	4285
375	991	4283
376	993	4278
377	998	4284
378	1001	4282
379	1003	4276
380	1006	4276
381	1010	4280
382	1013	4279
383	1021	4298
384	1028	4314
385	1032	4315
386	1035	4315
387	1042	4329
388	1049	4346
389	1056	4361
390	1063	4377
391	1070	4390
392	1086	4442
393	1101	4491
394	1106	4497
395	1110	4497
396	1118	4517
397	1125	4530
398	1137	4565
399	1150	4602
400	1159	4623
401	1165	4633
402	1173	4648
403	1179	4660
404	1182	4657
405	1186	4659
406	1190	4659
407	1192	4652
408	1196	4653
409	1200	4653
410	1202	4649
411	1206	4651
412	1209	4646
413	1211	4642
414	1213	4636
415	1216	4630
416	1226	4656
417	1237	4683
418	1243	4693
419	1247	4693
420	1248	4684
421	1250	4677
422	1253	4674
423	1352	5026
424	1353	5017
425	1355	5008
426	1357	4999
427	1358	4990
428	1360	4980
429	1361	4971
430	1363	4964
431	1365	4956
432	1367	4950
433	1374	4958
434	1377	4954
435	1380	4953
436	1384	4953
437	1387	4949
438	1391	4947
439	1394	4945
440	1396	4938
441	1398	4929
442	1400	4922
443	1403	4917
444	1405	4911
445	1407	4905
446	1409	4898
447	1411	4891
448	1413	4881
449	1415	4875
450	1417	4868
451	1419	4860
452	1420	4852
453	1426	4857
454	1430	4856
455	1431	4847
456	1432	4837
457	1434	4830
458	1437	4827
459	1504	5035
460	1505	5026
461	1507	5017
462	1508	5008
463	1510	4999
464	1511	4990
465	1513	4981
466	1514	4971
467	1515	4961
468	1517	4953
469	1518	4943
470	1520	4935
471	1521	4926
472	1523	4918
473	1525	4911
474	1528	4906
475	1534	4912
476	1535	4903
477	1538	4899
478	1540	4891
479	1542	4883
480	1546	4884
481	1549	4879
482	1553	4878
483	1556	4874
484	1557	4866
485	1559	4858
486	1560	4849
487	1562	4839
488	1563	4832
489	1567	4829
490	1569	4824
491	1571	4816
492	1574	4813
493	1583	4826
494	1587	4827
495	1590	4823
496	1592	4816
497	1593	4807
498	1595	4797
499	1596	4790
500	1597	4780
501	1599	4772
502	1600	4762
503	1601	4753
504	1602	4744
505	1603	4735
506	1605	4726
507	1606	4717
508	1607	4708
509	1608	4700
510	1610	4691
511	1611	4682
512	1612	4674
513	1613	4665
514	1614	4655
515	1615	4647
516	1617	4638
517	1618	4629
518	1619	4621
519	1621	4613
520	1622	4605
521	1624	4600
522	1626	4592
523	1627	4584
524	1631	4582
525	1633	4577
526	1635	4571
527	1637	4565
528	1640	4561
529	1641	4553
530	1642	4544
531	1645	4539
532	1646	4533
533	1650	4530
534	1652	4525
535	1653	4517
536	1656	4512
537	1659	4508
538	1661	4504
539	1663	4498
540	1665	4490
541	1666	4482
542	1667	4475
543	1670	4470
544	1672	4466
545	1674	4459
546	1676	4453
547	1677	4446
548	1679	4439
549	1681	4434
550	1684	4429
551	1686	4423
552	1687	4416
553	1689	4410
554	1690	4402
555	1693	4397
556	1695	4392
557	1696	4385
558	1698	4378
559	1700	4372
560	1701	4365
561	1703	4359
562	1705	4352
563	1708	4348
564	1709	4341
565	1710	4334
566	1711	4326
567	1714	4321
568	1716	4316
569	1717	4309
570	1719	4302
571	1720	4296
572	1723	4292
573	1727	4292
574	1728	4284
575	1730	4278
576	1732	4271
577	1734	4266
578	1736	4261
579	1737	4254
580	1739	4248
581	1741	4242
582	1743	4238
583	1745	4232
584	1747	4226
585	1749	4220
586	1751	4215
587	1753	4209
588	1755	4205
589	1757	4200
590	1759	4193
591	1760	4188
592	1761	4180
593	1763	4174
594	1765	4169
595	1767	4163
596	1768	4156
597	1770	4151
598	1772	4145
599	1773	4138
600	1775	4133
601	1777	4128
602	1779	4123
603	1781	4117
604	1783	4111
605	1785	4108
606	1787	4101
607	1788	4095
608	1790	4089
609	1791	4083
610	1794	4079
611	1796	4073
612	1798	4068
613	1800	4063
614	1801	4056
615	1804	4054
616	1807	4051
617	1809	4046
618	1810	4040
619	1813	4037
620	1815	4030
621	1816	4024
622	1819	4021
623	1821	4016
624	1823	4012
625	1825	4005
626	1826	3999
627	1829	3997
628	1831	3991
629	1832	3984
630	1834	3979
631	1836	3974
632	1838	3970
633	1839	3964
634	1841	3958
635	1843	3952
636	1844	3947
637	1846	3941
638	1848	3937
639	1850	3932
640	1852	3927
641	1853	3921
642	1856	3916
643	1857	3910
644	1859	3906
645	1860	3899
646	1861	3893
647	1864	3889
648	1866	3885
649	1868	3880
650	1870	3876
651	1872	3871
652	1874	3865
653	1875	3860
654	1876	3854
655	1878	3848
656	1881	3845
657	1882	3839
658	1884	3834
659	1886	3829
660	1888	3825
661	1889	3819
662	1892	3816
663	1894	3812
664	1898	3810
665	1900	3807
666	1903	3804
667	1906	3802
668	1911	3803
669	1914	3799
670	1915	3793
671	1917	3788
672	1920	3785
673	1921	3780
674	1923	3775
675	1925	3770
676	1929	3771
677	1932	3767
678	1933	3762
679	1938	3762
680	1940	3757
681	1942	3754
682	1945	3751
683	1947	3746
684	1949	3742
685	1952	3739
686	1954	3736
687	1956	3730
688	1957	3724
689	1959	3720
690	1961	3716
691	1964	3712
692	1966	3708
693	1967	3703
694	1969	3698
695	1971	3694
696	1974	3691
697	1977	3688
698	1979	3683
699	1981	3680
700	1984	3677
701	1986	3672
702	1988	3668
703	1989	3662
704	1991	3658
705	1993	3654
706	1995	3650
707	1997	3645
708	1999	3640
709	2001	3635
710	2003	3631
711	2006	3628
712	2007	3624
713	2009	3618
714	2011	3615
715	2013	3610
716	2014	3604
717	2016	3600
718	2019	3597
719	2020	3592
720	2021	3586
721	2023	3581
722	2024	3575
723	2026	3572
724	2030	3570
725	2033	3569
726	2038	3569
727	2039	3563
728	2041	3559
729	2044	3556
730	2046	3553
731	2049	3550
732	2052	3548
733	2055	3544
734	2059	3544
735	2064	3545
736	2065	3540
737	2069	3539
738	2071	3534
739	2075	3533
740	2077	3530
741	2080	3527
742	2082	3522
743	2085	3521
744	2087	3517
745	2090	3513
746	2091	3508
747	2094	3505
748	2098	3504
749	2100	3501
750	2103	3498
751	2106	3495
752	2110	3495
753	2113	3492
754	2114	3487
755	2118	3485
756	2123	3486
757	2126	3484
758	2132	3486
759	2136	3485
760	2139	3483
761	2143	3483
762	2147	3481
763	2150	3478
764	2153	3476
765	2156	3473
766	2159	3471
767	2162	3469
768	2165	3467
769	2168	3464
770	2171	3461
771	2173	3457
772	2176	3454
773	2179	3452
774	2181	3448
775	2184	3445
776	2186	3442
777	2190	3440
778	2195	3440
779	2197	3437
780	2200	3434
781	2202	3431
782	2205	3428
783	2208	3425
784	2210	3421
785	2211	3416
786	2213	3411
787	2216	3408
788	2219	3406
789	2221	3402
790	2224	3399
791	2226	3396
792	2228	3392
793	2230	3388
794	2234	3386
795	2235	3381
796	2238	3378
797	2242	3377
798	2244	3374
799	2246	3369
800	2249	3367
801	2251	3363
802	2254	3360
803	2256	3356
804	2258	3353
805	2260	3348
806	2261	3343
807	2264	3340
808	2266	3336
809	2268	3333
810	2271	3330
811	2272	3325
812	2274	3320
813	2275	3315
814	2278	3313
815	2280	3308
816	2282	3304
817	2284	3300
818	2286	3296
819	2288	3293
820	2290	3288
821	2292	3284
822	2293	3280
823	2295	3276
824	2297	3272
825	2300	3269
826	2304	3268
827	2306	3264
828	2309	3262
829	2311	3258
830	2313	3254
831	2315	3250
832	2317	3246
833	2319	3242
834	2321	3239
835	2323	3234
836	2326	3232
837	2328	3228
838	2331	3226
839	2333	3222
840	2335	3218
841	2337	3214
842	2339	3210
843	2343	3209
844	2344	3204
845	2345	3199
846	2348	3196
847	2349	3191
848	2352	3189
849	2355	3186
850	2357	3183
851	2359	3179
852	2364	3178
853	2366	3175
854	2367	3171
855	2369	3166
856	2371	3162
857	2373	3159
858	2375	3155
859	2377	3151
860	2378	3146
861	2379	3141
862	2383	3139
863	2385	3136
864	2386	3131
865	2388	3127
866	2390	3123
867	2400	3130
868	2402	3126
869	2403	3122
870	2405	3118
871	2407	3114
872	2409	3110
873	2411	3106
874	2412	3102
875	2415	3098
876	2416	3094
877	2418	3090
878	2419	3086
879	2423	3084
880	2495	3169
881	2497	3165
882	2499	3161
883	2501	3157
884	2503	3153
885	2504	3149
886	2506	3145
887	2509	3141
888	2510	3137
889	2513	3134
890	2515	3130
891	2517	3126
892	2518	3122
893	2520	3118
894	2523	3115
895	2528	3115
896	2535	3118
897	2542	3119
898	2547	3120
899	2551	3118
900	2554	3115
901	2556	3111
902	2558	3108
903	2560	3104
904	2566	3105
905	2570	3103
906	2574	3101
907	2577	3099
908	2578	3094
909	2579	3090
910	2585	3090
911	2588	3087
912	2590	3084
913	2591	3079
914	2593	3074
915	2596	3073
916	2598	3069
917	2600	3065
918	2602	3061
919	2606	3059
920	2609	3056
921	2612	3054
922	2614	3050
923	2617	3047
924	2619	3044
925	2622	3041
926	2624	3037
927	2627	3035
928	2628	3030
929	2630	3026
930	2632	3022
931	2634	3018
932	2635	3014
933	2638	3011
934	2640	3008
935	2642	3004
936	2645	3000
937	2648	2998
938	2651	2995
939	2653	2991
940	2654	2987
941	2656	2983
942	2658	2979
943	2660	2975
944	2661	2971
945	2664	2968
946	2665	2964
947	2668	2961
948	2671	2958
949	2674	2956
950	2676	2951
951	2677	2947
952	2679	2943
953	2681	2940
954	2682	2935
955	2684	2931
956	2686	2928
957	2689	2925
958	2691	2921
959	2693	2918
960	2696	2915
961	2699	2913
962	2701	2909
963	2704	2906
964	2705	2902
965	2707	2897
966	2711	2896
967	2713	2893
968	2716	2890
969	2717	2886
970	2721	2883
971	2723	2880
972	2724	2876
973	2726	2872
974	2731	2872
975	2734	2868
976	2737	2866
977	2739	2862
978	2742	2859
979	2744	2856
980	2746	2853
981	2747	2848
982	2753	2848
983	2756	2845
984	2758	2842
985	2765	2843
986	2768	2841
987	2770	2837
988	2774	2836
989	2776	2832
990	2778	2828
991	2782	2827
992	2784	2823
993	2786	2820
994	2789	2817
995	2790	2813
996	2796	2813
997	2799	2810
998	2800	2806
999	2805	2805
1000	2807	2802
1001	2809	2798
1002	2812	2795
1003	2815	2793
1004	2818	2790
1005	2820	2786
1006	2822	2783
1007	2827	2782
1008	2830	2780
1009	2832	2776
1010	2836	2774
1011	2842	2774
1012	2847	2774
1013	2851	2773
1014	2854	2769
1015	2859	2769
1016	2862	2767
1017	2866	2765
1018	2872	2765
1019	2874	2761
1020	2880	2761
1021	2884	2759
1022	2885	2755
1023	2887	2752
1024	2889	2748
1025	2890	2744
1026	2892	2740
1027	2893	2736
1028	2895	2732
1029	2897	2728
1030	2899	2724
1031	2900	2720
1032	2902	2716
1033	2903	2712
1034	2904	2708
1035	2906	2704
1036	2908	2700
1037	2909	2696
1038	2911	2692
1039	2912	2688
1040	2914	2684
1041	2919	2684
1042	2925	2684
1043	2931	2684
1044	2938	2685
1045	2944	2685
1046	2950	2685
1047	2954	2683
1048	2957	2680
1049	2961	2679
1050	2966	2678
1051	2971	2678
1052	2973	2674
1053	2976	2671
1054	2982	2671
1055	2983	2667
1056	2985	2663
1057	2987	2660
1058	2991	2657
1059	2995	2655
1060	2998	2653
1061	3000	2649
1062	3004	2648
1063	3006	2644
1064	3010	2643
1065	3012	2639
1066	3016	2638
1067	3019	2634
1068	3021	2631
1069	3025	2629
1070	3027	2626
1071	3029	2622
1072	3032	2619
1073	3036	2617
1074	3037	2613
1075	3038	2609
1076	3041	2606
1077	3043	2602
1078	3046	2600
1079	3051	2599
1080	3053	2596
1081	3056	2593
1082	3059	2590
1083	3061	2586
1084	3063	2583
1085	3065	2580
1086	3068	2577
1087	3070	2573
1088	3072	2569
1089	3073	2566
1090	3076	2563
1091	3078	2559
1092	3080	2555
1093	3082	2552
1094	3084	2548
1095	3087	2546
1096	3089	2543
1097	3091	2539
1098	3093	2536
1099	3096	2533
1100	3099	2530
1101	3101	2527
1102	3103	2523
1103	3107	2522
1104	3112	2521
1105	3114	2517
1106	3119	2516
1107	3121	2513
1108	3124	2510
1109	3125	2506
1110	3129	2503
1111	3132	2501
1112	3135	2498
1113	3136	2494
1114	3140	2492
1115	3144	2490
1116	3146	2487
1117	3150	2485
1118	3153	2482
1119	3154	2478
1120	3158	2476
1121	3165	2476
1122	3167	2473
1123	3171	2471
1124	3172	2467
1125	3174	2464
1126	3177	2461
1127	3179	2457
1128	3182	2455
1129	3183	2451
1130	3185	2447
1131	3188	2444
1132	3189	2440
1133	3192	2438
1134	3193	2434
1135	3197	2431
1136	3198	2427
1137	3200	2424
1138	3206	2423
1139	3209	2421
1140	3215	2420
1141	3219	2418
1142	3224	2417
1143	3227	2414
1144	3233	2414
1145	3238	2413
1146	3242	2411
1147	3248	2410
1148	3250	2407
1149	3251	2403
1150	3255	2401
1151	3258	2398
1152	3261	2396
1153	3263	2392
1154	3266	2389
1155	3268	2386
1156	3272	2384
1157	3273	2380
1158	3279	2379
1159	3281	2376
1160	3282	2372
1161	3287	2370
1162	3288	2367
1163	3293	2365
1164	3296	2363
1165	3300	2360
1166	3302	2357
1167	3305	2354
1168	3308	2351
1169	3309	2347
1170	3311	2344
1171	3313	2340
1172	3314	2336
1173	3318	2334
1174	3320	2331
1175	3322	2328
1176	3324	2324
1177	3330	2324
1178	3332	2320
1179	3335	2317
1180	3337	2314
1181	3340	2311
1182	3341	2308
1183	3343	2304
1184	3345	2301
1185	3350	2299
1186	3354	2297
1187	3356	2293
1188	3360	2291
1189	3363	2289
1190	3365	2286
1191	3367	2282
1192	3370	2279
1193	3372	2276
1194	3375	2273
1195	3376	2269
1196	3377	2266
1197	3379	2262
1198	3381	2259
1199	3383	2255
1200	3385	2252
1201	3387	2248
1202	3390	2246
1203	3393	2243
1204	3396	2240
1205	3398	2237
1206	3401	2234
1207	3403	2231
1208	3405	2227
1209	3406	2224
1210	3408	2220
1211	3410	2217
1212	3413	2214
1213	3414	2210
1214	3416	2207
1215	3418	2203
1216	3419	2200
1217	3422	2197
1218	3424	2194
1219	3425	2190
1220	3427	2187
1221	3429	2183
1222	3432	2180
1223	3434	2177
1224	3446	2180
1225	3447	2176
1226	3448	2172
1227	3450	2169
1228	3451	2165
1229	3453	2162
1230	3455	2158
1231	3457	2155
1232	3458	2151
1233	3460	2148
1234	3462	2144
1235	3464	2141
1236	3466	2138
1237	3469	2135
1238	3471	2131
1239	3474	2129
1240	3476	2125
1241	3478	2122
1242	3480	2119
1243	3482	2116
1244	3484	2113
1245	3486	2109
1246	3488	2106
1247	3492	2104
1248	3572	2147
1249	3573	2144
1250	3575	2140
1251	3577	2137
1252	3578	2133
1253	3580	2129
1254	3581	2125
1255	3585	2123
1256	3587	2120
1257	3588	2116
1258	3590	2113
1259	3592	2109
1260	3595	2107
1261	3598	2104
1262	3602	2102
1263	3605	2099
1264	3607	2096
1265	3609	2092
1266	3611	2089
1267	3615	2087
1268	3618	2084
1269	3619	2080
1270	3621	2076
1271	3623	2074
1272	3626	2070
1273	3627	2067
1274	3630	2064
1275	3632	2061
1276	3633	2057
1277	3636	2054
1278	3637	2050
1279	3639	2047
1280	3641	2043
1281	3643	2040
1282	3646	2037
1283	3647	2033
1284	3648	2030
1285	3650	2026
1286	3652	2023
1287	3654	2020
1288	3658	2017
1289	3659	2014
1290	3660	2010
1291	3664	2007
1292	3666	2004
1293	3667	2001
1294	3669	1997
1295	3671	1994
1296	3672	1990
1297	3674	1987
1298	3679	1985
1299	3680	1981
1300	3682	1978
1301	3683	1974
1302	3686	1971
1303	3688	1968
1304	3690	1965
1305	3691	1961
1306	3693	1958
1307	3695	1955
1308	3698	1952
1309	3699	1948
1310	3701	1945
1311	3702	1941
1312	3708	1940
1313	3712	1938
1314	3714	1935
1315	3719	1933
1316	3724	1931
1317	3725	1927
1318	3729	1925
1319	3731	1922
1320	3733	1918
1321	3735	1915
1322	3736	1912
1323	3740	1909
1324	3743	1906
1325	3745	1903
1326	3747	1900
1327	3751	1898
1328	3753	1894
1329	3756	1892
1330	3758	1889
1331	3762	1886
1332	3764	1883
1333	3766	1880
1334	3769	1877
1335	3771	1874
1336	3774	1871
1337	3775	1867
1338	3777	1864
1339	3779	1861
1340	3782	1858
1341	3784	1855
1342	3786	1852
1343	3788	1849
1344	3793	1847
1345	3795	1844
1346	3797	1840
1347	3799	1837
1348	3801	1834
1349	3803	1831
1350	3806	1828
1351	3807	1825
1352	3809	1821
1353	3811	1818
1354	3815	1816
1355	3816	1812
1356	3817	1809
1357	3819	1805
1358	3821	1802
1359	3822	1799
1360	3825	1796
1361	3826	1792
1362	3828	1789
1363	3830	1785
1364	3834	1783
1365	3838	1781
1366	3839	1778
1367	3841	1774
1368	3845	1772
1369	3847	1769
1370	3850	1766
1371	3851	1763
1372	3853	1759
1373	3856	1756
1374	3858	1754
1375	3860	1750
1376	3862	1747
1377	3864	1744
1378	3866	1741
1379	3868	1737
1380	3870	1735
1381	3873	1732
1382	3877	1729
1383	3880	1727
1384	3883	1724
1385	3884	1721
1386	3887	1718
1387	3889	1714
1388	3891	1711
1389	3894	1709
1390	3897	1706
1391	3899	1703
1392	3900	1699
1393	3902	1696
1394	3903	1692
1395	3906	1690
1396	3908	1687
1397	3910	1684
1398	3912	1680
1399	3914	1677
1400	3916	1674
1401	3919	1671
1402	3923	1669
1403	3924	1666
1404	3928	1663
1405	3930	1660
1406	3932	1657
1407	3935	1654
1408	3936	1651
1409	3938	1648
1410	3941	1645
1411	3942	1641
1412	3943	1638
1413	3946	1635
1414	3949	1632
1415	3950	1629
1416	3951	1625
1417	3953	1622
1418	3955	1619
1419	3957	1616
1420	3959	1613
1421	3962	1610
1422	3964	1607
1423	3966	1604
1424	3967	1600
1425	3970	1598
1426	3973	1595
1427	3975	1592
1428	3978	1589
1429	3980	1586
1430	3982	1583
1431	3984	1580
1432	3986	1577
1433	3988	1574
1434	3991	1571
1435	3994	1568
1436	3995	1565
1437	3997	1562
1438	3998	1558
1439	4000	1555
1440	4004	1553
1441	4007	1550
1442	4009	1547
1443	4012	1544
1444	4015	1542
1445	4016	1538
1446	4019	1536
1447	4022	1533
1448	4025	1530
1449	4028	1528
1450	4030	1524
1451	4032	1522
1452	4035	1519
1453	4038	1516
1454	4040	1513
1455	4043	1510
1456	4044	1507
1457	4046	1504
1458	4049	1501
1459	4053	1499
1460	4055	1496
1461	4057	1493
1462	4059	1490
1463	4062	1487
1464	4064	1484
1465	4066	1481
1466	4068	1478
1467	4070	1475
1468	4073	1472
1469	4076	1469
1470	4077	1466
1471	4079	1463
1472	4084	1461
1473	4086	1458
1474	4088	1455
1475	4090	1452
1476	4093	1449
1477	4096	1446
1478	4098	1443
1479	4100	1440
1480	4102	1437
1481	4104	1434
1482	4108	1432
1483	4110	1429
1484	4112	1426
1485	4114	1423
1486	4117	1420
1487	4120	1417
1488	4122	1414
1489	4123	1411
1490	4126	1408
1491	4128	1405
1492	4130	1402
1493	4131	1399
1494	4133	1396
1495	4135	1393
1496	4138	1390
1497	4141	1387
1498	4143	1384
1499	4144	1381
1500	4145	1378
1501	4149	1375
1502	4151	1372
1503	4153	1369
1504	4155	1366
1505	4157	1363
1506	4159	1360
1507	4161	1357
1508	4163	1354
1509	4164	1351
1510	4168	1349
1511	4170	1346
1512	4172	1343
1513	4175	1340
1514	4177	1337
1515	4179	1334
1516	4182	1331
1517	4183	1328
1518	4185	1325
1519	4187	1322
1520	4189	1319
1521	4191	1316
1522	4193	1313
1523	4195	1310
1524	4196	1307
1525	4201	1305
1526	4203	1301
1527	4205	1298
1528	4206	1295
1529	4209	1293
1530	4212	1290
1531	4213	1287
1532	4215	1284
1533	4216	1280
1534	4218	1277
1535	4221	1275
1536	4222	1272
1537	4224	1268
1538	4226	1265
1539	4227	1262
1540	4230	1260
1541	4233	1257
1542	4234	1254
1543	4236	1251
1544	4237	1247
1545	4239	1244
1546	4242	1242
1547	4244	1239
1548	4245	1236
1549	4246	1232
1550	4248	1229
1551	4250	1226
1552	4253	1224
1553	4255	1221
1554	4256	1218
1555	4257	1214
1556	4259	1211
1557	4261	1209
1558	4263	1205
1559	4264	1202
1560	4266	1199
1561	4269	1197
1562	4272	1194
1563	4274	1191
1564	4277	1188
1565	4279	1185
1566	4283	1183
1567	4286	1180
1568	4287	1177
1569	4289	1174
1570	4290	1171
1571	4293	1169
1572	4295	1166
1573	4299	1163
1574	4300	1160
1575	4304	1157
1576	4305	1154
1577	4307	1151
1578	4310	1149
1579	4312	1146
1580	4316	1143
1581	4318	1141
1582	4320	1138
1583	4323	1135
1584	4327	1133
1585	4330	1130
1586	4331	1127
1587	4336	1124
1588	4338	1122
1589	4342	1119
1590	4347	1117
1591	4349	1114
1592	4351	1111
1593	4353	1108
1594	4356	1106
1595	4359	1103
1596	4361	1100
1597	4363	1097
1598	4365	1094
1599	4367	1091
1600	4369	1088
1601	4370	1085
1602	4372	1082
1603	4375	1080
1604	4378	1077
1605	4382	1075
1606	4384	1072
1607	4388	1069
1608	4390	1066
1609	4391	1063
1610	4393	1060
1611	4399	1058
1612	4401	1055
1613	4402	1052
1614	4406	1050
1615	4409	1047
1616	4411	1044
1617	4413	1041
1618	4415	1039
1619	4419	1036
1620	4421	1033
1621	4424	1030
1622	4425	1028
1623	4427	1025
1624	4432	1022
1625	4435	1020
1626	4437	1017
1627	4438	1014
1628	4442	1011
1629	4445	1009
1630	4446	1006
1631	4451	1003
1632	4453	1000
1633	4454	997
1634	4457	995
1635	4459	992
1636	4461	989
1637	4465	986
1638	4467	983
1639	4469	981
1640	4472	978
1641	4474	975
1642	4476	972
1643	4480	970
1644	4483	967
1645	4486	964
1646	4488	961
1647	4491	959
1648	4493	956
1649	4496	953
1650	4499	951
1651	4505	949
1652	4508	946
1653	4509	943
1654	4512	940
1655	4514	937
1656	4516	934
1657	4523	933
1658	4529	931
1659	4530	928
1660	4532	925
1661	4534	922
1662	4535	919
1663	4536	916
1664	4538	913
1665	4539	910
1666	4544	907
1667	4547	905
1668	4549	902
1669	4554	899
1670	4556	897
1671	4559	894
1672	4560	891
1673	4562	888
1674	4566	886
1675	4569	883
1676	4572	880
1677	4574	877
1678	4578	875
1679	4579	872
1680	4581	869
1681	4584	866
1682	4590	864
1683	4593	861
1684	4785	894
1685	4795	893
1686	4801	890
1687	4807	888
1688	4814	886
1689	4819	884
1690	4826	881
1691	4832	879
1692	4838	877
1693	4844	875
1694	4851	872
1695	4858	870
1696	4865	868
1697	4871	866
1698	4877	864
1699	4884	861
1700	4889	859
1701	4894	857
1702	4897	854
1703	4903	851
1704	4906	848
1705	4908	845
1706	4915	843
1707	4916	840
1708	4923	838
1709	4928	835
1710	4935	833
1711	4941	831
1712	4948	829
1713	4954	826
1714	4961	824
