iter	MultiClass	Accuracy
305	0.1500936818	1
306	0.1493777344	1
307	0.1486603982	1
308	0.148079243	1
309	0.1475585178	1
310	0.1469936283	1
311	0.1461140955	1
312	0.1452820269	1
313	0.1449312469	1
314	0.144338876	1
315	0.1439017349	1
316	0.1432391766	1
317	0.1427196515	1
318	0.1422208846	1
319	0.141764612	1
320	0.1412488641	1
321	0.1408418378	1
322	0.1402724625	1
323	0.1397972179	1
324	0.1390633493	1
325	0.138440806	1
326	0.1379193923	1
327	0.1372563456	1
328	0.136669144	1
329	0.1361408283	1
330	0.1355117004	1
331	0.134925586	1
332	0.1345503213	1
333	0.1340869422	1
334	0.1334714233	1
335	0.1329594554	1
336	0.1325166634	1
337	0.1319429488	1
338	0.1314687228	1
339	0.1307941258	1
340	0.1302991445	1
341	0.1299120304	1
342	0.1292787515	1
343	0.1287837012	1
344	0.128216088	1
345	0.1277302186	1
346	0.1271190211	1
347	0.1266577514	1
348	0.126089991	1
349	0.1255327043	1
350	0.1249849257	1
351	0.124530298	1
352	0.1239390835	1
353	0.1235213663	1
354	0.1227918602	1
355	0.1223086027	1
356	0.1219741601	1
357	0.1214263258	1
358	0.1209844782	1
359	0.120577119	1
360	0.1202271103	1
361	0.1198283479	1
362	0.119484642	1
363	0.1189359872	1
364	0.1185819509	1
365	0.1180228634	1
366	0.1176060672	1
367	0.1172316928	1
368	0.1169523886	1
369	0.1165581217	1
370	0.116073997	1
371	0.1157380839	1
372	0.1152744979	1
373	0.1149361178	1
374	0.1144467388	1
375	0.1139745859	1
376	0.1135908152	1
377	0.1131148161	1
378	0.1127949054	1
379	0.1124868048	1
380	0.1120576531	1
381	0.1115960424	1
382	0.1112159012	1
383	0.1108402958	1
384	0.1104160488	1
385	0.1101058668	1
386	0.1097729486	1
387	0.1094376911	1
388	0.1091322594	1
389	0.1088022644	1
390	0.1084244845	1
391	0.1079064582	1
392	0.1074977742	1
393	0.1071242526	1
394	0.1066541017	1
395	0.1064081814	1
396	0.1060306748	1
397	0.1055982264	1
398	0.1052633478	1
399	0.1048998023	1
400	0.1044804057	1
401	0.1040797735	1
402	0.1037330691	1
403	0.1034028684	1
404	0.1030048401	1
405	0.1027102042	1
406	0.1024899792	1
407	0.1021795979	1
408	0.1017740355	1
409	0.1014241464	1
410	0.1010945722	1
411	0.1007591849	1
412	0.1004125736	1
413	0.1001109871	1
414	0.09975664195	1
415	0.09941540032	1
416	0.09914850866	1
417	0.09882872271	1
418	0.09849096292	1
419	0.09813397402	1
420	0.09781333352	1
421	0.09740001558	1
422	0.09709629417	1
423	0.09674609872	1
424	0.09646555643	1
425	0.09614944008	1
426	0.09571539762	1
427	0.09540182788	1
428	0.09509967092	1
429	0.09482784722	1
430	0.09455756574	1
431	0.0943236738	1
432	0.09407957965	1
433	0.09373806604	1
434	0.09351704118	1
435	0.0932272832	1
436	0.09299574694	1
437	0.0927384943	1
438	0.09247084716	1
439	0.09218086577	1
440	0.0918583052	1
441	0.091563655	1
442	0.09135794714	1
443	0.0911021987	1
444	0.09090708227	1
445	0.09072734645	1
446	0.09051048141	1
447	0.09027765654	1
448	0.09008521796	1
449	0.089772676	1
450	0.08949489087	1
451	0.08916648431	1
452	0.08889596092	1
453	0.08870912346	1
454	0.08839554315	1
455	0.08816841482	1
456	0.08793728952	1
457	0.08769996728	1
458	0.08751352748	1
459	0.08733991212	1
460	0.0870732888	1
461	0.08682314426	1
462	0.08649168241	1
463	0.08632166571	1
464	0.08599455485	1
465	0.08572680234	1
466	0.08551653593	1
467	0.08527003625	1
468	0.08498561588	1
469	0.08474798173	1
470	0.08449684594	1
471	0.08423291763	1
472	0.08404001613	1
473	0.08376103982	1
474	0.08349724797	1
475	0.08327593217	1
476	0.0830791375	1
477	0.08282821278	1
478	0.08265185868	1
479	0.08247387922	1
480	0.0822485122	1
481	0.08203457146	1
482	0.08185705873	1
483	0.08170086199	1
484	0.08144785322	1
485	0.08132280802	1
486	0.08108847289	1
487	0.0808496802	1
488	0.08068150745	1
489	0.08038723896	1
490	0.08019422197	1
491	0.08002539328	1
492	0.0797585914	1
493	0.07950729049	1
494	0.07929722029	1
495	0.07905923518	1
496	0.07885538511	1
497	0.07865866496	1
498	0.07850921667	1
499	0.07832979897	1
500	0.07816766639	1
501	0.07792095007	1
502	0.07776435309	1
503	0.07752621214	1
504	0.0773044302	1
505	0.07713720362	1
506	0.07692829415	1
507	0.07674257941	1
508	0.07653321745	1
509	0.0763338005	1
510	0.07615660453	1
511	0.07593416437	1
512	0.07577104532	1
513	0.07557856357	1
514	0.07536206447	1
515	0.07521441731	1
516	0.07503404613	1
517	0.07484349867	1
518	0.07468830081	1
519	0.07453070304	1
520	0.07437013054	1
521	0.07410952015	1
522	0.07394533815	1
523	0.07380595647	1
524	0.07356952208	1
525	0.07334572837	1
526	0.07317912909	1
527	0.0730550751	1
528	0.07291044282	1
529	0.07275399608	1
530	0.07260512987	1
531	0.07245594486	1
532	0.07225247911	1
533	0.07211314588	1
534	0.07187413309	1
535	0.07167158415	1
536	0.07151391382	1
537	0.07139225299	1
538	0.07118481494	1
539	0.07104542029	1
540	0.07079597497	1
541	0.07058539698	1
542	0.07042092296	1
543	0.07018835976	1
544	0.07005032567	1
545	0.06992051027	1
546	0.06977232708	1
547	0.0696708896	1
548	0.06955993285	1
549	0.06926278214	1
550	0.06905632333	1
551	0.06894483076	1
552	0.06875991497	1
553	0.06861108624	1
554	0.06842893809	1
555	0.06830016908	1
556	0.06809137784	1
557	0.06794268132	1
558	0.06780144655	1
559	0.06760598375	1
560	0.06741813176	1
561	0.06721511581	1
562	0.06703879733	1
563	0.06687854882	1
564	0.06673303071	1
565	0.06658520088	1
566	0.066399698	1
567	0.06627904688	1
568	0.06610015268	1
569	0.06597355291	1
570	0.06583077561	1
571	0.06570113086	1
572	0.06551552309	1
573	0.06539362986	1
574	0.06527336319	1
575	0.06513378803	1
576	0.06498813126	1
577	0.06483421687	1
578	0.06471581846	1
579	0.0645899455	1
580	0.06442185549	1
581	0.06425196024	1
582	0.06410796616	1
583	0.06401577186	1
584	0.06382152342	1
585	0.06365738129	1
586	0.06347584202	1
587	0.0633497497	1
588	0.063211067	1
589	0.06309860954	1
590	0.06297494849	1
591	0.06283386823	1
592	0.06266159977	1
593	0.06249533135	1
594	0.06233025588	1
595	0.06219678324	1
596	0.06202770603	1
597	0.06188221693	1
598	0.06176295937	1
599	0.06164118085	1
600	0.06153622669	1
601	0.06141760709	1
602	0.06126714537	1
603	0.06116090768	1
604	0.06102952199	1
605	0.06090198575	1
606	0.06075304875	1
607	0.06063979979	1
608	0.06047620687	1
609	0.06035950434	1
610	0.06024731186	1
611	0.06007758716	1
612	0.05997588204	1
613	0.05986589199	1
614	0.05973920742	1
615	0.05959985756	1
616	0.05945641158	1
617	0.05933223234	1
618	0.0592543265	1
619	0.05913241858	1
620	0.05896280865	1
621	0.05884080753	1
622	0.05878880239	1
623	0.05866191193	1
624	0.05852930076	1
625	0.05839379037	1
626	0.05829336546	1
627	0.05816880302	1
628	0.05799542485	1
629	0.05789931032	1
630	0.05782443193	1
631	0.05769338521	1
632	0.05755973911	1
633	0.05745556036	1
634	0.05735448668	1
635	0.05726200681	1
636	0.05710148434	1
637	0.05697094717	1
638	0.05687520153	1
639	0.05679512281	1
640	0.05664985413	1
641	0.05653954428	1
642	0.05639872635	1
643	0.05626173346	1
644	0.05617998637	1
645	0.05602567982	1
646	0.0559263422	1
647	0.05582125345	1
648	0.05571337505	1
649	0.05563724799	1
650	0.05553139166	1
651	0.05540382777	1
652	0.05532028397	1
653	0.05518773807	1
654	0.05509913586	1
655	0.05495645256	1
656	0.0548430887	1
657	0.05472181369	1
658	0.05458943821	1
659	0.05447343077	1
660	0.05433644561	1
661	0.05424676627	1
662	0.05413630285	1
663	0.05401992029	1
664	0.05387865555	1
665	0.05379303589	1
666	0.05369342918	1
667	0.05361666911	1
668	0.0535583956	1
669	0.05346209614	1
670	0.05336286476	1
671	0.05328173244	1
672	0.05318302758	1
673	0.05308665486	1
674	0.05301087041	1
675	0.05290923084	1
676	0.05286993406	1
677	0.05279197623	1
678	0.05266817898	1
679	0.05252387273	1
680	0.0524071471	1
681	0.05229698802	1
682	0.05218034859	1
683	0.05206469287	1
684	0.05198620365	1
685	0.05191589867	1
686	0.05182927966	1
687	0.05175003163	1
688	0.05160493325	1
689	0.05145469883	1
690	0.05136201967	1
691	0.05128315216	1
692	0.05121772419	1
693	0.05113857143	1
694	0.05107256016	1
695	0.05100281713	1
696	0.05094407431	1
697	0.05082182608	1
698	0.05071597123	1
699	0.05062499284	1
700	0.05049887902	1
701	0.05038918741	1
702	0.05030603814	1
703	0.05022207185	1
704	0.05015830224	1
705	0.05005554352	1
706	0.04990019087	1
707	0.04980968345	1
708	0.04974552765	1
709	0.04964539395	1
710	0.04957638838	1
711	0.04943779293	1
712	0.04934102374	1
713	0.04923172808	1
714	0.04913585833	1
715	0.04905492875	1
716	0.04898604032	1
717	0.04889965701	1
718	0.04881624759	1
719	0.04875737207	1
720	0.04864208405	1
721	0.04853598728	1
722	0.04847298554	1
723	0.04834816091	1
724	0.04826619518	1
725	0.04820206984	1
726	0.04814219363	1
727	0.04805887364	1
728	0.04796132113	1
729	0.04789136161	1
730	0.04779415709	1
731	0.04771786166	1
732	0.0476524073	1
733	0.04756843058	1
734	0.04748484456	1
735	0.0473740262	1
736	0.04728241927	1
737	0.04717300028	1
738	0.0470877862	1
739	0.04699053375	1
740	0.04692884662	1
741	0.04685869292	1
742	0.04675855196	1
743	0.04666894361	1
744	0.04662542389	1
745	0.04654754387	1
746	0.04648195652	1
747	0.04640904143	1
748	0.04635894704	1
749	0.04626455999	1
750	0.04620182092	1
751	0.04610859447	1
752	0.04604020082	1
753	0.04595138178	1
754	0.04591764248	1
755	0.04582700401	1
756	0.04576361595	1
757	0.04569739003	1
758	0.04562779611	1
759	0.04553699137	1
760	0.04545297438	1
761	0.04537417918	1
762	0.04529570605	1
763	0.04521315253	1
764	0.04515546924	1
765	0.04509790249	1
766	0.04504500554	1
767	0.04498321471	1
768	0.04495086542	1
769	0.04486727991	1
770	0.04477414556	1
771	0.04470070445	1
772	0.04463592624	1
773	0.04457305907	1
774	0.04449510943	1
775	0.04441558921	1
776	0.04436484951	1
777	0.04429297703	1
778	0.0441935001	1
779	0.04411409908	1
780	0.04403162892	1
781	0.04395550744	1
782	0.04389758451	1
783	0.04382908372	1
784	0.0437657723	1
785	0.04369557895	1
786	0.04363622222	1
787	0.04358394987	1
788	0.04352109563	1
789	0.04347277479	1
790	0.0433968901	1
791	0.04334309623	1
792	0.04326802292	1
793	0.04319317396	1
794	0.04314074541	1
795	0.04306655156	1
796	0.04298797019	1
797	0.04292414736	1
798	0.04284303545	1
799	0.04279767754	1
800	0.04273748316	1
801	0.0426855059	1
802	0.04260385086	1
803	0.04253716605	1
804	0.04247281694	1
805	0.04240223102	1
806	0.0423197185	1
807	0.04225299267	1
808	0.04217336825	1
809	0.04211468903	1
810	0.042026238	1
811	0.04195866774	1
812	0.04190932461	1
813	0.04184888979	1
814	0.04177619212	1
815	0.04171840624	1
816	0.04164858913	1
817	0.04158702845	1
818	0.04153150788	1
819	0.04140709741	1
820	0.04133619092	1
821	0.04128709332	1
822	0.04123851692	1
823	0.04116331213	1
824	0.04112156995	1
825	0.04106985576	1
826	0.04102800964	1
827	0.04097056254	1
828	0.04093382078	1
829	0.0408680356	1
830	0.04079519206	1
831	0.04075595868	1
832	0.04069075481	1
833	0.0406309044	1
834	0.04055102988	1
835	0.04049515622	1
836	0.04044431902	1
837	0.0403836452	1
838	0.04033406428	1
839	0.04026462502	1
840	0.04018750971	1
841	0.04013022761	1
842	0.04007019458	1
843	0.03999586325	1
844	0.03993728829	1
845	0.03988502282	1
846	0.03985886269	1
847	0.03983249921	1
848	0.03977877822	1
849	0.03972833004	1
850	0.03968508197	1
851	0.03962044163	1
852	0.03956558222	1
853	0.03950695753	1
854	0.0394417805	1
855	0.03938444078	1
856	0.03929901592	1
857	0.03921944145	1
858	0.03916454419	1
859	0.03911471965	1
860	0.0390096307	1
861	0.03895797253	1
862	0.03886966038	1
863	0.03879092912	1
864	0.03875006932	1
865	0.03868759709	1
866	0.03863728233	1
867	0.03858147582	1
868	0.03852981793	1
869	0.03848479413	1
870	0.03841395967	1
871	0.03835219906	1
872	0.03828331998	1
873	0.03822561616	1
874	0.03815157901	1
875	0.0380931622	1
876	0.03803511099	1
877	0.03798249429	1
878	0.03792819089	1
879	0.03786859047	1
880	0.03780667203	1
881	0.03774675989	1
882	0.03767735283	1
883	0.03762215637	1
884	0.03756529058	1
885	0.03750055772	1
886	0.03743781725	1
887	0.0373981009	1
888	0.03733724415	1
889	0.03725876854	1
890	0.03720249266	1
891	0.03716781477	1
892	0.03712309672	1
893	0.03705997774	1
894	0.03700704489	1
895	0.03694929564	1
896	0.03688617804	1
897	0.03684988672	1
898	0.03680052321	1
899	0.03675387371	1
900	0.03671155849	1
901	0.03666878024	1
902	0.03661713799	1
903	0.03657097884	1
904	0.03649664474	1
905	0.03645962812	1
906	0.03641722151	1
907	0.03636512934	1
908	0.03632552786	1
909	0.03627081836	1
910	0.03622459385	1
911	0.03617528383	1
912	0.03612900798	1
913	0.036082288	1
914	0.03604154126	1
915	0.03599373353	1
916	0.03594103843	1
917	0.03591270648	1
918	0.03586415129	1
919	0.03582574256	1
920	0.03578091617	1
921	0.03573332714	1
922	0.03568236178	1
923	0.03562831104	1
924	0.03558135426	1
925	0.03553921063	1
926	0.03548168175	1
927	0.03542877076	1
928	0.03537481869	1
929	0.03531676711	1
930	0.03527221517	1
931	0.03523946045	1
932	0.03520707386	1
933	0.0351609487	1
934	0.03511209754	1
935	0.0350517302	1
936	0.03501649974	1
937	0.03493484246	1
938	0.03489117351	1
939	0.03483295337	1
940	0.0347861573	1
941	0.03473912995	1
942	0.03467069612	1
943	0.03463572015	1
944	0.03459405195	1
945	0.0345470464	1
946	0.03451845375	1
947	0.03447854271	1
948	0.03440682996	1
949	0.03436149294	1
950	0.03432344023	1
951	0.03428787719	1
952	0.03425659481	1
953	0.03421807674	1
954	0.03418553348	1
955	0.03416103461	1
956	0.03412425951	1
957	0.03406061366	1
958	0.03400467689	1
959	0.03396609222	1
960	0.03394187283	1
961	0.03390712509	1
962	0.03386361611	1
963	0.03383089224	1
964	0.03376513989	1
965	0.03372627169	1
966	0.03368511423	1
967	0.03365563318	1
968	0.03360604248	1
969	0.03353881926	1
970	0.03347848375	1
971	0.03342858394	1
972	0.03340325233	1
973	0.0333607548	1
974	0.03332279082	1
975	0.03326195194	1
976	0.03320869027	1
977	0.03317740598	1
978	0.03314314062	1
979	0.03310386604	1
980	0.03307295003	1
981	0.03304572423	1
982	0.03300438867	1
983	0.03293976141	1
984	0.03290273803	1
985	0.03286364932	1
986	0.03278213648	1
987	0.03273141061	1
988	0.03268270078	1
989	0.032642498	1
990	0.03260211433	1
991	0.03254951266	1
992	0.03249675826	1
993	0.03246601601	1
994	0.03243035629	1
995	0.03238359371	1
996	0.03235604228	1
997	0.03231129041	1
998	0.03225992205	1
999	0.03222162502	1
1000	0.03218369074	1
1001	0.03212839405	1
1002	0.03210279467	1
1003	0.0320623594	1
1004	0.03203919367	1
1005	0.03200324924	1
1006	0.03196553972	1
1007	0.03193025047	1
1008	0.0318750731	1
1009	0.03181729136	1
1010	0.03178415447	1
1011	0.03176272206	1
1012	0.03172579548	1
1013	0.03167160717	1
1014	0.03163671975	1
1015	0.03158787863	1
1016	0.03152534799	1
1017	0.03149156302	1
1018	0.03146220157	1
1019	0.03139976329	1
1020	0.03136258067	1
1021	0.03131321375	1
1022	0.03127439756	1
1023	0.03122753901	1
1024	0.03116730405	1
1025	0.03113118899	1
1026	0.03108890629	1
1027	0.03105343704	1
1028	0.03102290987	1
1029	0.03099758738	1
1030	0.03095539005	1
1031	0.03091485686	1
1032	0.03087822864	1
1033	0.03085236286	1
1034	0.03082250167	1
1035	0.03079334746	1
1036	0.03076530108	1
1037	0.03073142352	1
1038	0.03069045936	1
1039	0.03061878422	1
1040	0.03059093326	1
1041	0.03056017362	1
1042	0.03054321839	1
1043	0.03051570487	1
1044	0.03049566098	1
1045	0.03045876753	1
1046	0.03042570388	1
1047	0.03039860102	1
1048	0.03036741511	1
1049	0.03034294471	1
1050	0.03031346278	1
1051	0.03028438239	1
1052	0.03025122502	1
1053	0.03021919253	1
1054	0.03018581103	1
1055	0.03015490292	1
1056	0.03010582984	1
1057	0.0300690112	1
1058	0.03003850628	1
1059	0.03000722964	1
1060	0.0299717042	1
1061	0.0299409359	1
1062	0.0299039266	1
1063	0.02987282857	1
1064	0.02984715029	1
1065	0.02980434051	1
1066	0.02978199314	1
1067	0.02974490637	1
1068	0.02971671471	1
1069	0.02966894824	1
1070	0.02962595866	1
1071	0.02959989091	1
1072	0.02955389805	1
1073	0.02949808043	1
1074	0.02947019222	1
1075	0.02942768562	1
1076	0.02938207499	1
1077	0.02935456384	1
1078	0.02932661653	1
1079	0.02928571119	1
1080	0.02925877511	1
1081	0.02923516172	1
1082	0.02919317763	1
1083	0.02915333856	1
1084	0.02912895936	1
1085	0.02908951444	1
1086	0.02904692891	1
1087	0.02902626724	1
1088	0.02900317712	1
1089	0.02897710297	1
1090	0.02893728017	1
1091	0.02890693063	1
1092	0.0288855675	1
1093	0.02886168644	1
1094	0.02883894312	1
1095	0.028816773	1
1096	0.02878687561	1
1097	0.02875645775	1
1098	0.02871169381	1
1099	0.02867989226	1
1100	0.02864804387	1
1101	0.0286166851	1
1102	0.02858553999	1
1103	0.0285729532	1
1104	0.0285447209	1
1105	0.0285070944	1
1106	0.02846672767	1
1107	0.02843307828	1
1108	0.0283876163	1
1109	0.02836276323	1
1110	0.02832938188	1
1111	0.02830672436	1
1112	0.02826912649	1
1113	0.02824389801	1
1114	0.02821918855	1
1115	0.02816516804	1
1116	0.02813036622	1
1117	0.02809705213	1
1118	0.02807137892	1
1119	0.02804718135	1
1120	0.02802572337	1
1121	0.02798970124	1
1122	0.02796013652	1
1123	0.0279334817	1
1124	0.02791487412	1
1125	0.02786595902	1
1126	0.02784005619	1
1127	0.02782165873	1
1128	0.02780677848	1
1129	0.02776339549	1
1130	0.02773654675	1
1131	0.02771324215	1
1132	0.02768246632	1
1133	0.02765799157	1
1134	0.02763110366	1
1135	0.02760783402	1
1136	0.02757704719	1
1137	0.02755465421	1
1138	0.0275266528	1
1139	0.027496865	1
1140	0.02747794373	1
1141	0.02744629644	1
1142	0.02741225272	1
1143	0.02739712323	1
1144	0.02737330468	1
1145	0.0273499617	1
1146	0.02730694948	1
1147	0.02728143778	1
1148	0.02725626164	1
1149	0.0272323164	1
1150	0.0272030185	1
1151	0.02718250951	1
1152	0.02713345714	1
1153	0.02710271349	1
1154	0.02708934482	1
1155	0.02706280285	1
1156	0.02702547932	1
1157	0.02698846407	1
1158	0.02695884387	1
1159	0.02692869512	1
